poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
87152,1205,Marist,"","",Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Opt-In Panel/Text,7.0,Pennsylvania,6/3/24,6/6/24,,"",,,,,200773,1181,rv,,rv,,6/12/24 10:56,"",https://maristpoll.marist.edu/polls/the-2024-elections-in-pennsylvania/,https://maristpoll.marist.edu/polls/the-2024-elections-in-pennsylvania/,,https://maristpoll.marist.edu/wp-content/uploads/2024/06/Marist-Poll_PA-NOS-and-Tables_202406071448.pdf,"",false,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,McCormick,30991,Dave McCormick,46.0
87243,147,Fabrizio,2053,More Jobs Less Government PAC,"Fabrizio, Lee & Associates",90,"Fabrizio, Lee & Associates",1.7,-0.1,Live Phone/Text-to-Web,6.0,Montana,6/3/24,6/5/24,,"",,,,,201400,500,lv,,lv,,6/26/24 10:23,"",https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/f/?id=00000190-5081-d7ad-a9b8-55a38d5a0000,,"",,REP,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Tester,30959,Jon Tester,43.0
87243,147,Fabrizio,2053,More Jobs Less Government PAC,"Fabrizio, Lee & Associates",90,"Fabrizio, Lee & Associates",1.7,-0.1,Live Phone/Text-to-Web,6.0,Montana,6/3/24,6/5/24,,"",,,,,201400,500,lv,,lv,,6/26/24 10:23,"",https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/f/?id=00000190-5081-d7ad-a9b8-55a38d5a0000,,"",,REP,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Sheehy,31060,Tim Sheehy,46.0
87243,147,Fabrizio,2053,More Jobs Less Government PAC,"Fabrizio, Lee & Associates",90,"Fabrizio, Lee & Associates",1.7,-0.1,Live Phone/Text-to-Web,6.0,Montana,6/3/24,6/5/24,,"",,,,,201400,500,lv,,lv,,6/26/24 10:23,"",https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/f/?id=00000190-5081-d7ad-a9b8-55a38d5a0000,,"",,REP,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,LIB,Daoud,36390,Sid Daoud,4.0
87243,147,Fabrizio,2053,More Jobs Less Government PAC,"Fabrizio, Lee & Associates",90,"Fabrizio, Lee & Associates",1.7,-0.1,Live Phone/Text-to-Web,6.0,Montana,6/3/24,6/5/24,,"",,,,,201401,500,lv,,lv,,6/26/24 10:23,"",https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/f/?id=00000190-5081-d7ad-a9b8-55a38d5a0000,,"",,REP,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Tester,30959,Jon Tester,48.0
87243,147,Fabrizio,2053,More Jobs Less Government PAC,"Fabrizio, Lee & Associates",90,"Fabrizio, Lee & Associates",1.7,-0.1,Live Phone/Text-to-Web,6.0,Montana,6/3/24,6/5/24,,"",,,,,201401,500,lv,,lv,,6/26/24 10:23,"",https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/live-updates/2024/06/26/congress/sheehys-montana-ad-support-00164920,https://www.politico.com/f/?id=00000190-5081-d7ad-a9b8-55a38d5a0000,,"",,REP,9519,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Sheehy,31060,Tim Sheehy,48.0
88334,178,Global Strategy Group,2194,Retire Career Politicians,Global Strategy Group,118,Global Strategy Group,1.8,-0.5,Live Phone/Text-to-Web,1.0,Nebraska,6/3/24,6/5/24,,"",,,,,210606,600,lv,,lv,,9/24/24 19:49,data provided by Jeffrey Pollock,https://projects.fivethirtyeight.com/polls/20240920_NE_GSG.pdf,https://projects.fivethirtyeight.com/polls/20240920_NE_GSG.pdf,,,"",,IND,9520,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Fischer,31125,Deb Fischer,49.0
88334,178,Global Strategy Group,2194,Retire Career Politicians,Global Strategy Group,118,Global Strategy Group,1.8,-0.5,Live Phone/Text-to-Web,1.0,Nebraska,6/3/24,6/5/24,,"",,,,,210606,600,lv,,lv,,9/24/24 19:49,data provided by Jeffrey Pollock,https://projects.fivethirtyeight.com/polls/20240920_NE_GSG.pdf,https://projects.fivethirtyeight.com/polls/20240920_NE_GSG.pdf,,,"",,IND,9520,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,IND,Osborn,31126,Dan Osborn,36.0
87120,1714,Kaplan Strategies,"","",Kaplan Strategies,124,Kaplan Strategies,2.0,-0.9,Online Opt-In Panel/Text-to-Web,4.5,West Virginia,6/4/24,6/4/24,,"",,,,,200609,464,lv,,lv,,6/6/24 16:18,"",https://kaplanstrategies.com/2024/06/06/manchins-move-to-independent-could-shake-up-west-virginia-governors-race/,https://kaplanstrategies.com/2024/06/06/manchins-move-to-independent-could-shake-up-west-virginia-governors-race/,https://kaplanstrategies.com/wp-content/uploads/2024/06/WV-06042024-v2.pdf,,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Elliott,35444,Glenn Elliott,27.0
87120,1714,Kaplan Strategies,"","",Kaplan Strategies,124,Kaplan Strategies,2.0,-0.9,Online Opt-In Panel/Text-to-Web,4.5,West Virginia,6/4/24,6/4/24,,"",,,,,200609,464,lv,,lv,,6/6/24 16:18,"",https://kaplanstrategies.com/2024/06/06/manchins-move-to-independent-could-shake-up-west-virginia-governors-race/,https://kaplanstrategies.com/2024/06/06/manchins-move-to-independent-could-shake-up-west-virginia-governors-race/,https://kaplanstrategies.com/wp-content/uploads/2024/06/WV-06042024-v2.pdf,,"",,,9479,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Justice,28808,Jim Justice,60.0
87160,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone,2.0,Arizona,5/28/24,6/4/24,,"",,,,,200877,600,lv,,lv,,6/12/24 14:25,"",https://www.aarp.org/pri/topics/voter-research/politics/arizona-older-voter-survey-2024/,https://www.aarp.org/pri/topics/voter-research/politics/arizona-older-voter-survey-2024/,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/arizona-older-voter-survey-2024.doi.10.26419-2fres.00813.007.pdf,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/arizona-older-voter-survey-2024-report.doi.10.26419-2fres.00813.008.pdf,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Gallego,30920,Ruben Gallego,48.0
87160,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone,2.0,Arizona,5/28/24,6/4/24,,"",,,,,200877,600,lv,,lv,,6/12/24 14:25,"",https://www.aarp.org/pri/topics/voter-research/politics/arizona-older-voter-survey-2024/,https://www.aarp.org/pri/topics/voter-research/politics/arizona-older-voter-survey-2024/,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/arizona-older-voter-survey-2024.doi.10.26419-2fres.00813.007.pdf,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/arizona-older-voter-survey-2024-report.doi.10.26419-2fres.00813.008.pdf,"",,,9505,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Lake,30921,Kari Lake,45.0
87110,317,Mitchell,1857,Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,6.0,Michigan,6/3/24,6/3/24,,"",,,,,200510,710,lv,,lv,,6/5/24 14:07,"",https://projects.fivethirtyeight.com/polls/20240606_MI_Mitchell.pdf,,https://projects.fivethirtyeight.com/polls/20240606_MI_Mitchell.pdf,,"",false,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Slotkin,31025,Elissa Slotkin,36.0
87110,317,Mitchell,1857,Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,6.0,Michigan,6/3/24,6/3/24,,"",,,,,200510,710,lv,,lv,,6/5/24 14:07,"",https://projects.fivethirtyeight.com/polls/20240606_MI_Mitchell.pdf,,https://projects.fivethirtyeight.com/polls/20240606_MI_Mitchell.pdf,,"",false,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Rogers,31045,Mike Rogers,33.0
87167,382,PPIC,"","",Public Policy Institute of California,262,Public Policy Institute of California,2.5,-0.4,Probability Panel,10.0,California,5/23/24,6/2/24,,"",,,,,200988,1098,lv,,lv,,6/14/24 09:52,"",https://www.ppic.org/publication/ppic-statewide-survey-californians-and-their-government-june-2024/,,https://www.ppic.org/publication/ppic-statewide-survey-californians-and-their-government-june-2024/,,"",,,9506,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Schiff,30942,Adam B. Schiff,62.0
87167,382,PPIC,"","",Public Policy Institute of California,262,Public Policy Institute of California,2.5,-0.4,Probability Panel,10.0,California,5/23/24,6/2/24,,"",,,,,200988,1098,lv,,lv,,6/14/24 09:52,"",https://www.ppic.org/publication/ppic-statewide-survey-californians-and-their-government-june-2024/,,https://www.ppic.org/publication/ppic-statewide-survey-californians-and-their-government-june-2024/,,"",,,9506,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Garvey,31183,Steve Garvey,37.0
87097,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,5/30/24,5/31/24,,"",,,,,200397,722,rv,,rv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Slotkin,31025,Elissa Slotkin,41.0
87097,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,5/30/24,5/31/24,,"",,,,,200397,722,rv,,rv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Rogers,31045,Mike Rogers,41.0
87097,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,5/30/24,5/31/24,,"",,,,,200398,636,lv,,lv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Slotkin,31025,Elissa Slotkin,43.0
87097,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,5/30/24,5/31/24,,"",,,,,200398,636,lv,,lv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9515,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Rogers,31045,Mike Rogers,42.0
87098,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Pennsylvania,5/30/24,5/31/24,,"",,,,,200399,1008,rv,,rv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Casey,30990,Robert P. Casey Jr.,48.0
87098,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Pennsylvania,5/30/24,5/31/24,,"",,,,,200399,1008,rv,,rv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,McCormick,30991,Dave McCormick,40.0
87098,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Pennsylvania,5/30/24,5/31/24,,"",,,,,200400,923,lv,,lv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Casey,30990,Robert P. Casey Jr.,49.0
87098,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Pennsylvania,5/30/24,5/31/24,,"",,,,,200400,923,lv,,lv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9527,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,McCormick,30991,Dave McCormick,42.0
87099,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Wisconsin,5/30/24,5/31/24,,"",,,,,200401,338,rv,,rv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9534,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Baldwin,31019,Tammy Baldwin,43.0
87099,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Wisconsin,5/30/24,5/31/24,,"",,,,,200401,338,rv,,rv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9534,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Hovde,31201,Eric D. Hovde,38.0
87099,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Wisconsin,5/30/24,5/31/24,,"",,,,,200402,290,lv,,lv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9534,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Baldwin,31019,Tammy Baldwin,47.0
87099,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Wisconsin,5/30/24,5/31/24,,"",,,,,200402,290,lv,,lv,,6/4/24 13:25,"",https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,https://www.faupolling.com/midwest-battle-ground-states-pennsylvania-wisconsin-michigan/,,https://www.faupolling.com/wp-content/uploads/2024/06/mainstreet_MI_June_2024_Public.pdf,"",false,,9534,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Hovde,31201,Eric D. Hovde,39.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200465,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,true,DEM,Warren,31002,Elizabeth Ann Warren,50.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200465,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,true,REP,Antonellis,31819,Robert Antonellis,23.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200466,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,true,DEM,Warren,31002,Elizabeth Ann Warren,48.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200466,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,true,REP,Cain,31820,Ian C. Cain,24.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200467,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Warren,31002,Elizabeth Ann Warren,47.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200467,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Deaton,31821,John Deaton,24.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200468,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,true,DEM,Warren,31002,Elizabeth Ann Warren,48.0
87105,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,9.0,Massachusetts,5/17/24,5/30/24,,"",,,,,200468,700,a,,a,,6/5/24 10:19,"",https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/healey-approval-2024-election-toplines-crosstabs-june-5-2024,https://polsci.umass.edu/sites/default/files/Healey2024ElectionToplinesMay2024.pdf,https://polsci.umass.edu/sites/default/files/HealeyElection2024Crosstabs.pdf,"",false,,9514,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,true,REP,Packard,31822,Aaron L. Packard,23.0
87108,1798,National Public Affairs,"","",National Public Affairs,768,National Public Affairs,,,IVR/Live Phone/Text-to-Web,2.0,Ohio,5/28/24,5/29/24,,"",,,,,200511,405,lv,,lv,,6/5/24 14:07,split sample,https://www.dropbox.com/scl/fi/g2ii9bhaq2n04xsw7naou/OH_Topline_062024.pdf?rlkey=t7scnv7fy3voe3ecoui8gxska&e=1&st=aipxxhr4&dl=0,,https://www.dropbox.com/scl/fi/g2ii9bhaq2n04xsw7naou/OH_Topline_062024.pdf?rlkey=t7scnv7fy3voe3ecoui8gxska&e=1&st=aipxxhr4&dl=0,,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Brown,31033,Sherrod Brown,54.0
87108,1798,National Public Affairs,"","",National Public Affairs,768,National Public Affairs,,,IVR/Live Phone/Text-to-Web,2.0,Ohio,5/28/24,5/29/24,,"",,,,,200511,405,lv,,lv,,6/5/24 14:07,split sample,https://www.dropbox.com/scl/fi/g2ii9bhaq2n04xsw7naou/OH_Topline_062024.pdf?rlkey=t7scnv7fy3voe3ecoui8gxska&e=1&st=aipxxhr4&dl=0,,https://www.dropbox.com/scl/fi/g2ii9bhaq2n04xsw7naou/OH_Topline_062024.pdf?rlkey=t7scnv7fy3voe3ecoui8gxska&e=1&st=aipxxhr4&dl=0,,"",,,9526,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Moreno,31036,Bernie Moreno,46.0
87034,1571,The Tyson Group,2122,Breaking Battlegrounds,The Tyson Group,334,The Tyson Group,1.1,0.1,Online Opt-In Panel,3.5,Nevada,5/22/24,5/25/24,,"",,,,,200053,601,lv,,lv,,5/28/24 10:17,"",https://breakingbattlegrounds.substack.com/p/new-nevada-general-election-survey,https://breakingbattlegrounds.substack.com/p/new-nevada-general-election-survey,https://projects.fivethirtyeight.com/polls/20240528_NV_Tyson.pdf,,"",,,9521,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,DEM,Rosen,31010,Jacky S. Rosen,47.0
87034,1571,The Tyson Group,2122,Breaking Battlegrounds,The Tyson Group,334,The Tyson Group,1.1,0.1,Online Opt-In Panel,3.5,Nevada,5/22/24,5/25/24,,"",,,,,200053,601,lv,,lv,,5/28/24 10:17,"",https://breakingbattlegrounds.substack.com/p/new-nevada-general-election-survey,https://breakingbattlegrounds.substack.com/p/new-nevada-general-election-survey,https://projects.fivethirtyeight.com/polls/20240528_NV_Tyson.pdf,,"",,,9521,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,REP,Brown,31105,Sam Brown,33.0
87034,1571,The Tyson Group,2122,Breaking Battlegrounds,The Tyson Group,334,The Tyson Group,1.1,0.1,Online Opt-In Panel,3.5,Nevada,5/22/24,5/25/24,,"",,,,,200053,601,lv,,lv,,5/28/24 10:17,"",https://breakingbattlegrounds.substack.com/p/new-nevada-general-election-survey,https://breakingbattlegrounds.substack.com/p/new-nevada-general-election-survey,https://projects.fivethirtyeight.com/polls/20240528_NV_Tyson.pdf,,"",,,9521,2024,U.S. Senate,0,Class I,11/5/24,general,false,false,,false,LIB,Cunningham,33569,Chris Cunningham,4.0
