CANDIDATE_ID,CANDIDATE_NAME,PARTY,PARTY_CODE,CANDIDATE_OFFICE,CANDIDATE_OFFICE_CODE,CANDIDATE_OFFICE_STATE,CANDIDATE_OFFICE_STATE_CODE,CANDIDATE_OFFICE_DISTRICT,CITY,STATE,ZIP,ELECTION_YEAR,RECEIPT_DATE,REPORT_YEAR,BEGIN_IMAGE_NUMBER
"H4PA17141","CONNOLLY, MATTHEW D","Republican Party","REP","House","H","Pennsylvania","PA","07","BETHLEHEM","PA","18020","2020","08-DEC-19","2019","201912089166161436"
"H0TX12253","ANDERSON, DANNY EUGENE MR.","Democratic Party","DEM","House","H","Texas","TX","12","FORT WORTH","TX","76108","2020","08-DEC-19","2019","201912089166161349"
"H0NC02141","WILLIAMS, MICHAEL TYRONE MR","Republican Party","REP","House","H","North Carolina","NC","02","RALEIGH","NC","27610","2020","08-DEC-19","2019","201912089166161325"
"H0CA21104","DE LA FUENTE, RICARDO","Democratic Party","DEM","House","H","California","CA","21","RANCHO SANTA FE","CA","92067","2020","07-DEC-19","2019","201912079166161176"
"S0TN00219","PRESLEY, JOHNNY W","Republican Party","REP","Senate","S","Tennessee","TN","00","CROSSVILLE","TN","38555","2020","07-DEC-19","2019","201912110300303006"
"H0NY01210","FISCHER, GREGORY-JOHN","Democratic Party","DEM","House","H","New York","NY","01","CALVERTON","NY","119330285","2020","07-DEC-19","2019","201912079166161237"
"H0TX14226","FISHER, EDDIE ROSS","Democratic Party","DEM","House","H","Texas","TX","14","WEST COLUMBIA","TX","77486","2020","07-DEC-19","2019","201912079166161181"
"H0CO03165","BOEBERT, LAUREN","Republican Party","REP","House","H","Colorado","CO","03","RIFLE ","CO","81650","2020","06-DEC-19","2019","201912090300302860"
"H0NC06217","KLUND, VICKY CRAVEN MRS","Republican Party","REP","House","H","North Carolina","NC","06","PITTSBORO","NC","27312","2020","06-DEC-19","2019","201912069166161170"
"H0CA53206","SHARMA, PETER","Democratic Party","DEM","House","H","California","CA","53","SAN DIEGO","CA","92111","2020","06-DEC-19","2019","201912069166159460"
"H0MN04197","LO, SIA","Republican Party","REP","House","H","Minnesota","MN","04","VADNAIS HEIGHTS","MN","55127","2020","06-DEC-19","2019","201912069166160422"
"H0FL19171","O'CONNELL, FORD","Republican Party","REP","House","H","Florida","FL","19","NAPLES","FL","34102","2020","06-DEC-19","2019","201912069166160444"
"H0CA22128","HILL, HEMAN L","Independent","IND","House","H","California","CA","22","SAN LUIS OBISPO","CA","93405","2020","06-DEC-19","2019","201912069166160445"
"H0MI10295","HERNANDEZ, SHANE","Republican Party","REP","House","H","Michigan","MI","10","MACOMB","MI","48044","2020","06-DEC-19","2019","201912069166160508"
"H0MI07150","DRISKELL, GRETCHEN","Democratic Party","DEM","House","H","Michigan","MI","07","SALINE","MI","48176","2020","06-DEC-19","2019","201912069166160520"
"H0GA08107","DEAN, ROBERT VANCE","Republican Party","REP","House","H","Georgia","GA","08","ADEL","GA","31620","2020","06-DEC-19","2019","201912069166160545"
"H0NV02217","COHEN, EDWARD G.","Democratic Party","DEM","House","H","Nevada","NV","02","RENO","NV","89523","2020","06-DEC-19","2019","201912069166160787"
"H0UT04084","BECKSTRAND, DANIEL","Democratic Party","DEM","House","H","Utah","UT","04","SOUTH JORDAN","UT","84009","2020","06-DEC-19","2019","201912069166161086"
"H0FL19189","HENDERSON, RANDY","Republican Party","REP","House","H","Florida","FL","19","FORT MYERS","FL","33901","2020","06-DEC-19","2019","201912069166161110"
"H0NY02234","GARBARINO, ANDREW","Republican Party","REP","House","H","New York","NY","02","BAYPORT","NY","11705","2020","06-DEC-19","2019","201912069166161111"
"H0FL03167","ROWE, RICHARD ALLEN MR. JR.","Democratic Party","DEM","House","H","Florida","FL","03","SILVER SPRINGS","FL","34488","2020","06-DEC-19","2019","201912069166161118"
"S0NM00108","PERKINS, ANDREW JOHN CPA","Democratic Party","DEM","Senate","S","New Mexico","NM","00","SANTA FE","NM","87508","2020","06-DEC-19","2019","201912069166158932"
"H0SC05049","MAMMADOV, RAMIN","Democratic Party","DEM","House","H","South Carolina","SC","05","FORT MILL","SC","29716","2020","05-DEC-19","2019","201912059166156960"
"H0WA10026","TATE, RYAN","Republican Party","REP","House","H","Washington","WA","10","TACOMA","WA","98404","2020","05-DEC-19","2019","201912059166156976"
"H0CA01197","LETOURNEAU, JOSEPH IV","Independent","IND","House","H","California","CA","01","MCCLOUD","CA","96057","2020","05-DEC-19","2019","201912059166157051"
"H0CA01205","SAULSBURY, PAUL W","Republican Party","REP","House","H","California","CA","01","ANDERSON","CA","96007","2020","05-DEC-19","2019","201912059166157856"
"P00014746","VANACORE, LOUIS DEAN","None","NNE","President","P","United States","00","00","MARIANNA","FL","32446","2020","05-DEC-19","2019","201912060300302650"
"H0CA30196","BEN-DOV, NAORA","Republican Party","REP","House","H","California","CA","30","BURBANK","CA","91505","2020","05-DEC-19","2019","201912059166158143"
"P00014720","EPPS, LESLIE","Democratic Party","DEM","President","P","United States","00","00","BROOKLINE","MA","02445","2020","05-DEC-19","2019","201912059166158165"
"P00014738","SNYDER, ROY EUGENE","Independent","IND","President","P","United States","00","00","EL PASO","TX","79930","2020","05-DEC-19","2019","201912059166158832"
"H0CA25220","LOZANO, DAVID","Republican Party","REP","House","H","California","CA","25","LONG BEACH","CA","90802","2020","05-DEC-19","2019","201912059166157895"
"H0FL22142","OLSON, JEFFREY E","Republican Party","REP","House","H","Florida","FL","22","HALLANDALE","FL","33008","2020","04-DEC-19","2019","201912090300302789"
"H0OH12195","MIERZEJEWSKI, SAMUEL WARREN MR.","Republican Party","REP","House","H","Ohio","OH","12","WESTERVILLE","OH","43082","2020","04-DEC-19","2019","201912049166156727"
"H8FL22095","WALTERS, EDDISON T DR.","Republican Party","REP","House","H","Florida","FL","22","BOCA RATON","FL","33429","2020","04-DEC-19","2019","201912049166156728"
"S0OK00388","TAY, PAUL MR.","Democratic Party","DEM","Senate","S","Oklahoma","OK","00","TULSA","OK","74148","2020","04-DEC-19","2019","201912049166154654"
"S0NE00114","DILLIARD, ERIC","Libertarian Party","LIB","Senate","S","Nebraska","NE","00","OMAHA","NE","68127","2020","04-DEC-19","2019","201912049166154656"
"H0CA19223","ISSAQ, ABDULLAH","Democratic Party","DEM","House","H","California","CA","19","SAN JOSE","CA","95123","2020","04-DEC-19","2019","201912049166156672"
"H0NJ05224","CASTILLO, HECTOR L DR","Republican Party","REP","House","H","New Jersey","NJ","05","FRANKLIN LAKES","NJ","07417","2020","04-DEC-19","2019","201912049166155600"
"H0MN05228","MASON, JOHN","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","05","MINNEAPOLIS","MN","55410","2020","04-DEC-19","2019","201912049166155801"
"P00014704","STEFAN, CHRISTOPHER","Libertarian Party","LIB","President","P","United States","00","00","RIVERSIDE","CA","92501","2020","04-DEC-19","2019","201912049166156158"
"H0FL19163","AQUINO, DARREN DIONE MR.","Republican Party","REP","House","H","Florida","FL","19","NAPLES","FL","34119","2020","04-DEC-19","2019","201912049166156159"
"S0GA00526","LOEFFLER, KELLY","Republican Party","REP","Senate","S","Georgia","GA","00","ATLANTA","GA","30355","2020","04-DEC-19","2019","201912049166155407"
"H0MO02254","SCHUPP, JILL DARLYNE","Democratic Party","DEM","House","H","Missouri","MO","02","CREVE COEUR","MO","63141","2020","03-DEC-19","2019","201912039166154575"
"P00014688","AFZAL, INNAYA FATIMA MS.","Republican Party","REP","President","P","United States","00","00","WAUKESHA","WI","53186","2020","03-DEC-19","2019","201912039166154608"
"H0MN05210","MELTON-MEAUX, ANTONE","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","05","MINNEAPOLIS","MN","55458","2020","03-DEC-19","2019","201912039166154644"
"H0CA25212","VALDEZ-ORTEGA, ANIBAL MR.","Democratic Party","DEM","House","H","California","CA","25","PALMDALE","CA","93590","2020","03-DEC-19","2019","201912039166154645"
"H0FL21110","SHERRILL, REBA F","Republican Party","REP","House","H","Florida","FL","21","PALM BEACH","FL","33480","2020","03-DEC-19","2019","201912040300302621"
"S0LA00303","MYERS-MONTGOMERY, JAMAR 'DOC'","Independent","IND","Senate","S","Louisiana","LA","00","SHREVEPORT","LA","71103","2020","03-DEC-19","2019","201912030300302572"
"P00014662","WOOLSEY, HOLLY ANN MS","Liberal Party","LBL","President","P","United States","00","00","LINCOLN","NE","68502","2020","03-DEC-19","2019","201912039166150887"
"H0CA53198","DE LA FUENTE, RICARDO","Democratic Party","DEM","House","H","California","CA","53","CHULA VISTA","CA","91913","2020","03-DEC-19","2019","201912039166150888"
"S0TX00381","GARCIA, ANNE","Democratic Party","DEM","Senate","S","Texas","TX","00","HOUSTON","TX","77021","2020","03-DEC-19","2019","201912039166151418"
"H0TX17203","SAUCEDO, DAVID M.","Republican Party","REP","House","H","Texas","TX","17","WACO","TX","76704","2020","03-DEC-19","2019","201912039166151439"
"H0IL15194","WEAVER, ERIKA C","Democratic Party","DEM","House","H","Illinois","IL","15","MATTOON","IL","61938","2020","03-DEC-19","2019","201912039166151440"
"P00014670","D?AMICO, SAMUEL NICHOLAS MR","Reform Party","REF","President","P","Wisconsin","WI","00","WAUKESHA","WI","53186","2020","03-DEC-19","2019","201912039166152498"
"H0CA36185","STEVANOVICH, MILO MILUTIN","Republican Party","REP","House","H","California","CA","36","PALM SPRINGS","CA","92262","2020","03-DEC-19","2019","201912039166152531"
"H0NC02133","TERRELL, ANDREW STEVEN","Democratic Party","DEM","House","H","North Carolina","NC","02","RALEIGH","NC","27612","2020","03-DEC-19","2019","201912039166154574"
"P00014712","DYER, ELIZABETH MARIE","Republican Party","REP","President","P","United States","00","00","LAKE WORTH BEACH","FL","33460","2020","03-DEC-19","2019","201912050300302634"
"H0VA07141","WILLIAMS, BRIDGETTE","Republican Party","REP","House","H","Virginia","VA","07","SPOTSYLVANIA","VA","22551","2020","02-DEC-19","2019","201912029166087906"
"H0VA07158","FREITAS, NICK J","Republican Party","REP","House","H","Virginia","VA","07","CULPEPER","VA","22701","2020","02-DEC-19","2019","201912029166089006"
"S0TX00373","SRINIVASAN, ARJUN","Independent","IND","Senate","S","Texas","TX","00","HORSESHOE BAY","TX","78657","2020","02-DEC-19","2019","201912029166088643"
"P00004846","IWACHIW, WALTER N","Republican Party","REP","President","P","United States","00","00","SUNNYSIDE","NY","11104","2020","02-DEC-19","2019","201912020300302508"
"H8NC13067","MANNING, KATHY","Democratic Party","DEM","House","H","North Carolina","NC","06","GREENSBORO","NC","27404","2020","02-DEC-19","2019","201912029166087783"
"H0ME02091","HIATT, JOHN DAVID","Republican Party","REP","House","H","Maine","ME","02","BANGOR","ME","04401","2020","02-DEC-19","2019","201912029166087793"
"S0GA00518","MCGUIRE, DARRELL","Write-In","W","Senate","S","Georgia","GA","00","CARTERSVILLE","GA","30120","2020","02-DEC-19","2019","201912029166087794"
"S0NC00368","SWENSON, STEVE","Democratic Party","DEM","Senate","S","North Carolina","NC","00","BUNNLEVEL","NC","28323","2020","02-DEC-19","2019","201912029166087830"
"H0NC02125","ROSS, DEBORAH","Democratic Party","DEM","House","H","North Carolina","NC","02","RALEIGH","NC","27611","2020","02-DEC-19","2019","201912029166087895"
"P00014639","DERN, ROBIN","Democratic Party","DEM","President","P","United States","00","00","EAGLE RIVER","AK","99577","2020","01-DEC-19","2019","201912019166087590"
"H0CA25204","LACKEY, COURTNEY","Republican Party","REP","House","H","California","CA","25","VALENCIA","CA","91355","2020","01-DEC-19","2019","201912019166087745"
"H0IL15186","DUNCAN, DARREN","Republican Party","REP","House","H","Illinois","IL","15","ROSSVILLE","IL","60963","2020","01-DEC-19","2019","201912019166087740"
"P00014647","JOSEPH, ROBERT","Democratic Party","DEM","President","P","United States","00","00","LANCASTER","CA","93534","2020","01-DEC-19","2019","201912019166087756"
"H0TX13194","KNOWLTON, DIANE ELISE","Republican Party","REP","House","H","Texas","TX","13","HENRIETTA","TX","76365","2020","30-NOV-19","2019","201911309166087366"
"H0MD08195","GLADDEN, NICHOLAS","Republican Party","REP","House","H","Maryland","MD","08","JOPA","MD","21085","2020","30-NOV-19","2019","201911309166087571"
"P00014621","NELSON, NATHANIEL DAVID","Independent","IND","President","P","United States","00","00","WILLOUGHBY","OH","44094","2020","29-NOV-19","2019","201911299166087329"
"H0KY02095","PERRY, ROBERT LEE","Libertarian Party","LIB","House","H","Kentucky","KY","02","SALVISA","KY","40372","2020","29-NOV-19","2019","201911299166086216"
"H0CO05137","BOCCHINO, BRANDON REID","Democratic Party","DEM","House","H","Colorado","CO","05","COLORADO SPRINGS","CO","80905","2020","29-NOV-19","2019","201911299166086350"
"H0CA50194","DUNCAN, HUNTER SPEARS","Republican Party","REP","House","H","California","CA","50","LOS ANGELES","CA","90038","2020","29-NOV-19","2019","201911299166086819"
"H0IN01184","HAAKE, SABRINA","Democratic Party","DEM","House","H","Indiana","IN","01","GARY","IN","46403","2020","29-NOV-19","2019","201911299166087198"
"P00014613","DELAFUENTE, ROQ III","Democratic Party","DEM","President","P","United States","00","00","RANCHO SANTA FE","CA","92067","2020","29-NOV-19","2019","201911299166087200"
"P00014654","MANNING, ROBERT LEE JR","Independent","IND","President","P","United States","00","00","HAWTHORNE","CA","90250","2020","27-NOV-19","2019","201912020300302520"
"H0VA09121","DICKERSON, CAMERON DREW MR.","Independent","IND","House","H","Virginia","VA","09","CHRISTIANSBURG","VA","24073","2020","27-NOV-19","2019","201911279166086125"
"H0CA25196","ELIZE, GETRO FRANCK MR.","Democratic Party","DEM","House","H","California","CA","25","PALMDALE","CA","93552","2019","27-NOV-19","2019","201911279166085990"
"S0NE00106","MACEK, DENNIS FRANK","Libertarian Party","LIB","Senate","S","Nebraska","NE","00","LINCOLN","NE","68510","2020","27-NOV-19","2019","201911279166085961"
"H0CA25188","JENKS, KENNETH MR.","Republican Party","REP","House","H","California","CA","25","SANTA CLARITA","CA","91380","2020","26-NOV-19","2019","201911269166085329"
"H0NY01202","FLEMING, BRIDGET","Democratic Party","DEM","House","H","New York","NY","01","WATER MILL","NY","11976","2020","26-NOV-19","2019","201911269166085090"
"H0TX17195","SWANN, RENEE","Republican Party","REP","House","H","Texas","TX","17","WACO","TX","76712","2020","26-NOV-19","2019","201911269166084887"
"H0VA10194","TRUONG, MATTHEW DO MR","Republican Party","REP","House","H","Virginia","VA","10","GREAT FALLS","VA","22066","2020","26-NOV-19","2019","201911269166084877"
"H0TX13186","RESENDIZ, ASUSENA","Republican Party","REP","House","H","Texas","TX","13","PETERSBURG","TX","79250","2020","26-NOV-19","2019","201911269166084799"
"S0GA00500","DILLARD SMITH, MAYA","Democratic Party","DEM","Senate","S","Georgia","GA","00","ATLANTA","GA","30311","2020","26-NOV-19","2019","201911269166084715"
"H0OH03129","MOSS, NICHOLAS D","Other","OTH","House","H","Ohio","OH","03","MARYSVILLE","OH","43040","2020","26-NOV-19","2019","201911269166084325"
"H0UT02294","JORGENSEN, CARSON","Republican Party","REP","House","H","Utah","UT","02","MOUNT PLEASANT","UT","84647","2020","26-NOV-19","2019","201912020300302532"
"H0MI05147","FITCHETT-HICKSON, CHRISTINA ELLEN MRS.","Republican Party","REP","House","H","Michigan","MI","05","BURTON","MI","48529","2020","26-NOV-19","2019","201911269166085174"
"H0AL02202","HARVEY-HALL, PHYLLIS","Democratic Party","DEM","House","H","Alabama","AL","02","MONTGOMERY","AL","36111","2020","26-NOV-19","2019","201911269166085199"
"H0VA08172","KIM, HEERAK CHRISTIAN","Republican Party","REP","House","H","Virginia","VA","08","ARLINGTON","VA","22204","2020","26-NOV-19","2019","201911269166085217"
"P00014605","GRIMALDI, ANIELLO REV","Democratic Party","DEM","President","P","United States","00","00","NEW YORK","NY","11434","2020","26-NOV-19","2019","201911269166085218"
"H0OH02139","CASTLE, JAIME","Democratic Party","DEM","House","H","Ohio","OH","02","CINCINNATI","OH","45230","2020","26-NOV-19","2019","201911269166085219"
"H0TX11297","CADY, JEFFERY","Independent","IND","House","H","Texas","TX","11","BRADY","TX","76825","2020","26-NOV-19","2019","201911269166084635"
"H0MD07205","JALISI, JAY","Democratic Party","DEM","House","H","Maryland","MD","07","OWINGS MILLS","MD","21117","2020","25-NOV-19","2019","201911259166078965"
"H8GA08118","COOPER, JAMES L III","Green Party","GRE","House","H","Georgia","GA","08","LIZELLA","GA","31052","2020","25-NOV-19","2019","201911259166077548"
"H6CA33106","WRIGHT, KENNETH","Republican Party","REP","House","H","California","CA","33","INGLEWOOD","CA","90301","2020","25-NOV-19","2019","201911259166077479"
"H0MD07197","KLACIK, KIMBERLY","Republican Party","REP","House","H","Maryland","MD","07","MIDDLE RIVER","MD","21220","2020","25-NOV-19","2019","201911259166077455"
"S0SD00096","HART, CLARA M MS","Democratic Party","DEM","Senate","S","South Dakota","SD","00","SIOUX FALLS","SD","57108","2020","25-NOV-19","2019","201911259166077250"
"H0CA09125","AMADOR, ANTONIO","Republican Party","REP","House","H","California","CA","09","LODI","CA","95242","2020","25-NOV-19","2019","201911259166077241"
"H0IN05292","SMALL, MARK","Republican Party","REP","House","H","Indiana","IN","05","INDIANAPOLIS","IN","46220","2020","25-NOV-19","2019","201911259166077059"
"S0KY00404","EDWARDS, JOSHUA PAUL","Democratic Party","DEM","Senate","S","Kentucky","KY","00","DANVILLE","KY","40422","2020","25-NOV-19","2019","201911259166084311"
"H0OR02143","TIBBETTS, ISABELLA","Democratic Party","DEM","House","H","Oregon","OR","02","TALENT","OR","97540","2020","25-NOV-19","2019","201911259166077208"
"H8AL04086","NEIGHBORS, RICKY","Democratic Party","DEM","House","H","Alabama","AL","04","HACKLEBURG","AL","35564","2020","25-NOV-19","2019","201911260300302339"
"P00014597","SHERROD, JACOB MICHAEL","Republican Party","REP","President","P","United States","00","00","GLEN ALLEN","VA","23060","2020","25-NOV-19","2019","201911259166083665"
"H0IA02206","EVERLY, STEVEN R","Republican Party","REP","House","H","Iowa","IA","02","KNOXVILLE","IA","50138","2020","25-NOV-19","2019","201912030300302581"
"S0TX00365","BIERSCHWALE, VIRGIL","Republican Party","REP","Senate","S","Texas","TX","00","JUNCTION","TX","76849","2020","24-NOV-19","2019","201911249166076799"
"H0IL16192","BAER, BENJAMIN MICHAEL","Democratic Party","DEM","House","H","Illinois","IL","16","COAL CITY","IL","60416","2020","24-NOV-19","2019","201911249166076804"
"H0IN09153","MILLIS, TONYA LYNN","Libertarian Party","LIB","House","H","Indiana","IN","09","MITCHELL","IN","47446","2020","24-NOV-19","2019","201911249166076806"
"H0MS01118","ELIASON, ANTONIA","Democratic Party","DEM","House","H","Mississippi","MS","01","OXFORD","MS","38655","2020","23-NOV-19","2019","201911239166076776"
"H0TX17187","KENT, CHARLES TODD","Republican Party","REP","House","H","Texas","TX","17","BRYAN","TX","77807","2020","23-NOV-19","2019","201911239166076785"
"H0TX05109","SALTER, CAROLYN","Democratic Party","DEM","House","H","Texas","TX","05","PALESTINE","TX","75801","2020","23-NOV-19","2019","201911239166076786"
"H0TX23284","MADRID, RICARDO RASCON","Democratic Party","DEM","House","H","Texas","TX","23","SAN ANTONIO","TX","78229","2020","22-NOV-19","2019","201911229166075444"
"H0MI13471","DUDENHOEFER, DAVID ANTHONY","Republican Party","REP","House","H","Michigan","MI","13","DETROIT","MI","48206","2020","22-NOV-19","2019","201911229166075445"
"H0WI06194","WASHBURN, AMY IRENE MS.","Democratic Party","DEM","House","H","Wisconsin","WI","06","SHEBOYGAN","WI","53081","2020","22-NOV-19","2019","201911229166075990"
"H0CA15270","VITAL, JACOB","Independent","IND","House","H","California","CA","15","LIVERMORE","CA","94551","2020","22-NOV-19","2019","201911229166076769"
"H0TX17179","VESSALI, ELIANOR-AZARAK","Republican Party","REP","House","H","Texas","TX","17","COLLEGE STATION","TX","77842","2020","22-NOV-19","2019","201911229166076424"
"H0FL14123","FRONTELA, CARLOS","Democratic Party","DEM","House","H","Florida","FL","14","TAMPA","FL","33607","2020","22-NOV-19","2019","201911229166076737"
"H0TX13178","HERMAN, RICHARD","Republican Party","REP","House","H","Texas","TX","13","AMARILLO","TX","79118","2020","22-NOV-19","2019","201911229166075991"
"P60005147","CAMPBELL, JOHNNIE C","Democratic Party","DEM","President","P","United States","00","00","DAVENPORT","IA","52801","2020","21-NOV-19","2019","201911220300302148"
"P60014909","ROBINSON, JACK BURTON JR","Independent","IND","President","P","United States","00","00","SPARTANBURG","SC","29306","2020","21-NOV-19","2019","201911210300302019"
"P00014522","COLLINS, PHIL","Prohibition Party","NAP","President","P","United States","00","00","VILLA PARK","IL","60181","2020","21-NOV-19","2019","201911219165988681"
"S0TX00357","CASTRO, JOHN ANTHONY","Republican Party","REP","Senate","S","Texas","TX","00","MANSFIELD","TX","76063","2020","21-NOV-19","2019","201911219166071918"
"P00014530","BLOOMBERG, MICHAEL R.","Democratic Party","DEM","President","P","United States","00","00","NEW YORK","NY","10022","2020","21-NOV-19","2019","201911219166072442"
"S0IL00600","FEGES, PATRICK MR.","Independent","IND","Senate","S","Illinois","IL","00","ALGONQUIN","IL","60102","2020","21-NOV-19","2019","201911219166073418"
"H8VA10189","AYYAS, SHADI","Democratic Party","DEM","House","H","Virginia","VA","05","REVA","VA","22735","2020","21-NOV-19","2019","201911219166074941"
"H0TX16122","TROUT, BLANCA ORTIZ","Republican Party","REP","House","H","Texas","TX","16","EL PASO","TX","79932","2020","21-NOV-19","2019","201911219166074859"
"H0CA07152","IVY, JON","Republican Party","REP","House","H","California","CA","07","DAVIS","CA","95616","2020","21-NOV-19","2019","201911219166074879"
"H8AK00140","GALVIN, ALYSE","Independent","IND","House","H","Alaska","AK","00","ANCHORAGE","AK","99509","2020","21-NOV-19","2019","201911219166074888"
"H0CA04217","THOMAS, JACOB ROBERT","Republican Party","REP","House","H","California","CA","04","EL DORADO","CA","95623","2020","21-NOV-19","2019","201911219166074898"
"P00014548","HENDERSON, JOSEPH RONALD","Democratic Party","DEM","President","P","United States","00","00","LENEXA","KS","66227","2020","21-NOV-19","2019","201911079165334081"
"H0NY02226","BERGIN, PATRICIA","Republican Party","REP","House","H","New York","NY","02","EAST ISLIP","NY","11730","2020","21-NOV-19","2019","201911219166074245"
"H0MD07189","MOHAMMED, MEKKAH X","Republican Party","REP","House","H","Maryland","MD","07","BALTIMORE","MD","21230","2020","20-NOV-19","2019","201911209165931361"
"H0UT02286","JOLIN, ASHLEY","Democratic Party","DEM","House","H","Utah","UT","02","WEST VALLEY CITY","UT","84119","2020","20-NOV-19","2019","201911209165933915"
"H0MD05225","PALOMBI, CHRISTOPHER","Republican Party","REP","House","H","Maryland","MD","05","ST LEONARD","MD","20685","2020","20-NOV-19","2019","201911209165947263"
"H0MD03220","SEYFFERTH, ROB","Republican Party","REP","House","H","Maryland","MD","03","ANNAPOLIS","MD","21409","2020","20-NOV-19","2019","201911209165666338"
"H0NJ03211","GIBBS, KATE","Republican Party","REP","House","H","New Jersey","NJ","03","LUMBERTON","NJ","08048","2020","20-NOV-19","2019","201911209165666927"
"H0MD05233","LEE, KENNETH BAXTER","Republican Party","REP","House","H","Maryland","MD","05","HUNTINGTOWN","MD","20639","2020","20-NOV-19","2019","201911200300301958"
"S0NM00090","MARTINEZ, ELISA","Republican Party","REP","Senate","S","New Mexico","NM","00","ALBUQUERQUE","NM","87112","2020","20-NOV-19","2019","201911209165699510"
"P00014498","MORRIS, RICKEY D MR JR","Libertarian Party","LIB","President","P","United States","00","00","RICHARDSON","TX","75080","2020","20-NOV-19","2019","201911209165705896"
"P00014506","DANG, BETTY","Republican Party","REP","President","P","United States","00","00","ENGLEWOOD","CO","80113","2020","20-NOV-19","2019","201911209165752927"
"S0AK00204","NEWMAN, ADAM MASTER","Republican Party","REP","Senate","S","Alaska","AK","00","JUNEAU","AK","99801","2020","20-NOV-19","2019","201911209165784220"
"P00014514","BADRAN, PRECIOUS SHIRLEY","Democratic Party","DEM","President","P","Wisconsin","WI","00","MILWAUKEE","WI","53206","2020","20-NOV-19","2019","201911209165849572"
"H0FL21102","AARONS, ADAM","Democratic Party","DEM","House","H","Florida","FL","21","LAKE WORTH","FL","33460","2020","20-NOV-19","2019","201911209165667806"
"H0CA25170","UYGUR, CENK","Democratic Party","DEM","House","H","California","CA","25","NEWPORT BEACH","CA","92659","2020","19-NOV-19","2019","201911220300302085"
"H0IN01176","FARRAR, RYAN","Democratic Party","DEM","House","H","Indiana","IN","01","DEMOTTE","IN","46310","2020","19-NOV-19","2019","201911199165663665"
"H0NE01138","OVIATT, NICHOLAS","Republican Party","REP","House","H","Nebraska","NE","01","YUTAN","NE","68073","2020","19-NOV-19","2019","201911199165665260"
"H0MI06186","RICHARDSON, JENNIFER","Democratic Party","DEM","House","H","Michigan","MI","06","1631 GRAND AVE","MI","49006","2020","19-NOV-19","2019","201911199165665276"
"H0CA53180","KUTNER, ERIC ROGER","Democratic Party","DEM","House","H","California","CA","53","SAN DIEGO","CA","92122","2020","19-NOV-19","2019","201911199165590081"
"H0NM01197","VANDER DUSSEN, JARED","Republican Party","REP","House","H","New Mexico","NM","01","ALBUQUERQUE","NM","87125","2020","19-NOV-19","2019","201911199165575058"
"H0OH16121","KARPUS, RONALD MR. III","Democratic Party","DEM","House","H","Ohio","OH","16","PARMA HEIGHTS","OH","44130","2020","19-NOV-19","2019","201911199165582327"
"H0OH11114","HOOD, MICHAEL","Democratic Party","DEM","House","H","Ohio","OH","11","SHAKER HEIGHTS","OH","44120","2020","19-NOV-19","2019","201911199165583511"
"H0NJ05216","DIRISIO, DANA","Republican Party","REP","House","H","New Jersey","NJ","05","HIGH BRIDGE","NJ","08829","2020","19-NOV-19","2019","201911199165589478"
"H0IN01168","REARDON, MARA","Democratic Party","DEM","House","H","Indiana","IN","01","MUNSTER","IN","46321","2020","19-NOV-19","2019","201911199165571791"
"H6FL18121","SPALDING, CARLA ARLENE","Republican Party","REP","House","H","Florida","FL","20","PLANTATION","FL","33322","2020","18-NOV-19","2019","201911189165520596"
"H0WA06081","KREISELMAIER, ELIZABETH","Republican Party","REP","House","H","Washington","WA","06","GIG HARBOR","WA","98335","2020","18-NOV-19","2019","201911189165567575"
"H0CA14117","GOODROW, CRISTOS JON","Democratic Party","DEM","House","H","California","CA","14","BURLINGAME","CA","94010","2020","18-NOV-19","2019","201911189165520705"
"H0VA07133","MCGUIRE, JOHN J. MR. III","Republican Party","REP","House","H","Virginia","VA","07","GLEN ALLEN","VA","23059","2020","18-NOV-19","2019","201911189165521556"
"H0NJ08137","WINKLER, DAVID JOHN MR.","Republican Party","REP","House","H","New Jersey","NJ","08","WEST NEW YORK","NJ","07093","2020","18-NOV-19","2019","201911189165522326"
"H0PA08197","DANIELS, TEDDY","Republican Party","REP","House","H","Pennsylvania","PA","08","AVOCA","PA","18641","2020","18-NOV-19","2019","201911189165523709"
"H0MD07171","HILL, TERRI LYNN","Democratic Party","DEM","House","H","Maryland","MD","07","COLUMBIA","MD","21044","2020","18-NOV-19","2019","201911189165527451"
"H0NY07092","PRINCE, PAPERBOY LOVE","Democratic Party","DEM","House","H","New York","NY","07","BROOKLYN","NY","11221","2020","18-NOV-19","2019","201911189165528292"
"H8OH08097","ENOCH, VANESSA L. DR.","Democratic Party","DEM","House","H","Ohio","OH","08","WEST CHESTER","OH","45069","2020","18-NOV-19","2019","201911189165532233"
"H4CA25123","KNIGHT, STEVE","Republican Party","REP","House","H","California","CA","25","SANTA CLARITA","CA","91380","2020","18-NOV-19","2019","201911189165532538"
"H0OH10116","TIMS, DESIREE","Democratic Party","DEM","House","H","Ohio","OH","10","DAYTON","OH","45417","2020","18-NOV-19","2019","201911189165533805"
"H0NC11175","DAVIS, MORRIS D. COL.","Democratic Party","DEM","House","H","North Carolina","NC","11","ASHEVILLE","NC","28804","2020","18-NOV-19","2019","201911189165536143"
