CANDIDATE_ID,CANDIDATE_NAME,PARTY,PARTY_CODE,CANDIDATE_OFFICE,CANDIDATE_OFFICE_CODE,CANDIDATE_OFFICE_STATE,CANDIDATE_OFFICE_STATE_CODE,CANDIDATE_OFFICE_DISTRICT,CITY,STATE,ZIP,ELECTION_YEAR,RECEIPT_DATE,REPORT_YEAR,BEGIN_IMAGE_NUMBER
"H2UT12018","BRICKLEY, PAUL CARLSON MR","Independent Conservative Democratic","ICD","House","H","Utah","UT","12","SALT LAKE CITY","UT","84111","2022","17-MAR-22","2022","202203179493978889"
"H2MT02167","BUCHANAN, GARY","Independent","IND","House","H","Montana","MT","02","BILLINGS","MT","59103","2022","17-MAR-22","2022","202203179493978011"
"H2WA06178","BINNS, CHRIS RAYMOND","Republican Party","REP","House","H","Washington","WA","06","PORT ORCHARD","WA","98366","2022","17-MAR-22","2022","202203179493978587"
"H2CA04148","BROCK, MATTHEW","Republican Party","REP","House","H","California","CA","04","VACAVILLE","CA","95696","2022","17-MAR-22","2022","202203179493986704"
"H2CO05240","H, ANDREW DAVID","Republican Party","REP","House","H","Colorado","CO","05","LONE TREE","CO","80124","2022","17-MAR-22","2022","202203179493987183"
"H2AZ01404","TORRES, GINGER SYKES","Democratic Party","DEM","House","H","Arizona","AZ","01","PHOENIX","AZ","85014","2022","17-MAR-22","2022","202203179493966447"
"H2MI13352","LANDIN, ROGELIO","Democratic Party","DEM","House","H","Michigan","MI","13","DETROIT","MI","48226","2022","16-MAR-22","2022","202203169493953265"
"H8NY23175","DELLA PIA, MAX","Democratic Party","DEM","House","H","New York","NY","23","OWEGO","NY","13827","2022","16-MAR-22","2022","202203169493954043"
"S2PA00711","GERHARDT, ERIK","Libertarian Party","LIB","Senate","S","Pennsylvania","PA","00","PENNSBURG","PA","18073","2022","16-MAR-22","2022","202203169493953315"
"H2MO03175","HILL, DUSTIN ANTHONY","Republican Party","REP","House","H","Missouri","MO","03","MIDDLETOWN","MO","63359","2022","16-MAR-22","2022","202203169493955566"
"H2IN02279","STEURY, PAUL MR.","Democratic Party","DEM","House","H","Indiana","IN","02","GOSHEN","IN","46526","2022","16-MAR-22","2022","202203169493957055"
"H2MN24019","GREEN, EDWARD RAPHAEL MR","Independent Conservative Democratic","ICD","House","H","Minnesota","MN","24","ORONO","MN","55364","2022","16-MAR-22","2022","202203169493957628"
"H2ID29011","CLARKE, GEORGE NATHANIEL MR","Independent Conservative Democratic","ICD","House","H","Idaho","ID","29","BOISE","ID","83702","2022","16-MAR-22","2022","202203169493957756"
"P20005799","KREJCI, JASON MICHAEL","Independent","IND","President","P","Missouri","MO","00","LEBANON","MO","65536","2022","16-MAR-22","2022","202203169493957757"
"H2KY04246","OSBORNE, ETHAN KEITH","Other","OTH","House","H","Kentucky","KY","04","COVINGTON","KY","41015","2022","16-MAR-22","2022","202203169493957766"
"H2ID27015","QUESPECT, ERICA REBECA MS","Independent Conservative Democratic","ICD","House","H","Idaho","ID","27","BOISE","ID","83702","2022","16-MAR-22","2022","202203169493957767"
"H2GU01031","MOYLAN, JAMES C.","Republican Party","REP","House","H","Guam","GU","00","TUMON","GU","96913","2022","16-MAR-22","2022","202203169493958156"
"H2NJ19023","WILLIAMS, GABRIEL VINCENT MR","Independent Conservative Democratic","ICD","House","H","New Jersey","NJ","19","EDISON","NJ","08817","2022","16-MAR-22","2022","202203169493958385"
"H2OH07233","RADER, TRISTAN","Democratic Party","DEM","House","H","Ohio","OH","07","LAKEWOOD","OH","44107","2022","16-MAR-22","2022","202203169493958418"
"H2CT34016","ROBINSON, TIMOTHY BRENT MR","Independent Conservative Democratic","ICD","House","H","Connecticut","CT","34","WEST HARTFORD","CT","06901","2022","16-MAR-22","2022","202203169493958563"
"H2CA28188","HALLMAN, WESLEY PHILLIP","Republican Party","REP","House","H","California","CA","28","GLENDORA","CA","91741","2022","16-MAR-22","2022","202203169493958655"
"H2CT21013","FOWLER, ARNOLD DANIEL MR","Independent Conservative Democratic","ICD","House","H","Connecticut","CT","21","WEST HARTFORD","CT","06103","2022","16-MAR-22","2022","202203169493958666"
"H2IL27013","THAMES, MATHEW GERALD MR","Independent Conservative Democratic","ICD","House","H","Illinois","IL","27","SPRINGFIELD","IL","62703","2022","16-MAR-22","2022","202203169493958740"
"H2MN01264","CARNAHAN, JENNIFER","Republican Party","REP","House","H","Minnesota","MN","01","MANKATO","MN","56001","2022","16-MAR-22","2022","202203169493959730"
"H2NY04277","D'ESPOSITO, ANTHONY P","Republican Party","REP","House","H","New York","NY","04","ISLAND PARK","NY","11558","2022","16-MAR-22","2022","202203169493959768"
"H2NE02157","KUEHL, STEPHEN MATTHEW MR","Republican Party","REP","House","H","Nebraska","NE","02","GRETNA","NE","68028","2022","16-MAR-22","2022","202203169493953274"
"H2MN01256","DEAL-BARTELL, CANDICE ELAINE","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","01","MANKATO","MN","56001","2022","15-MAR-22","2022","202203159493953000"
"H2NJ03290","FERRARA, NICHOLAS JUDE","Republican Party","REP","House","H","New Jersey","NJ","03","TRENTON","NJ","08620","2022","15-MAR-22","2022","202203159493951364"
"H2UT01292","FULLMER, JULIE","Republican Party","REP","House","H","Utah","UT","01","VINEYARD","UT","84059","2022","15-MAR-22","2022","202203159493951971"
"H2IN07088","HORNING, ANDREW M.","Libertarian Party","LIB","House","H","Indiana","IN","08","FREEDOM","IN","47431","2022","15-MAR-22","2022","202203159493949403"
"H2NV01314","TURNER, JESSIE MR","Republican Party","REP","House","H","Nevada","NV","01","LAS VEGAS","NV","89145","2022","15-MAR-22","2022","202203159493947411"
"S2OK00228","HORN, KENDRA","Democratic Party","DEM","Senate","S","Oklahoma","OK","00","OKLAHOMA CITY","OK","73154","2022","15-MAR-22","2022","202203159493947412"
"H2MI13345","MCINTOSH, ANGELA E MS","Democratic Party","DEM","House","H","Michigan","MI","13","DETROIT","MI","48224","2022","15-MAR-22","2022","202203159493947600"
"H2NY05134","MILLER, MARILYN","Republican Party","REP","House","H","New York","NY","05","JAMAICA","NY","11435","2022","15-MAR-22","2022","202203159493947744"
"H2MD03234","MCNEAL, WAYNE","Democratic Party","DEM","House","H","Maryland","MD","03","LAURET","MD","20724","2022","15-MAR-22","2022","202203159493947782"
"H2PA13144","MANNS, JEFFREY D","Republican Party","REP","House","H","Pennsylvania","PA","13","GETTYSBURG","PA","17325","2022","15-MAR-22","2022","202203159493947877"
"H2VA01124","JONES, HERBERT CARROLL JR","Democratic Party","DEM","House","H","Virginia","VA","01","PROVIDENCE FORGE","VA","23140","2022","15-MAR-22","2022","202203159493949379"
"H2OR06124","ERICKSON, MIKE","Republican Party","REP","House","H","Oregon","OR","06","TIGARD","OR","97281","2022","15-MAR-22","2022","202203159493949404"
"H2ID25019","CLAREMONT, PETER FORDHAM MR","Independent Conservative Democratic","ICD","House","H","Idaho","ID","25","TWIN FALLS","ID","83301","2022","15-MAR-22","2022","202203159493949613"
"H2CO08145","LONG, TIMOTHY LOUIS","Unaffiliated","UN","House","H","Colorado","CO","08","NORTHGLENN","CO","80234","2022","15-MAR-22","2022","202203159493949625"
"H4MN02136","OVERBY, PAULA MIRARE","Other","OTH","House","H","Minnesota","MN","02","EAGAN","MN","55123","2022","15-MAR-22","2022","202203159493951970"
"H2GA06222","CHRISTIAN, ROBERT FRANKLIN MR. III","Democratic Party","DEM","House","H","Georgia","GA","06","DAWSONVILLE","GA","30534","2022","14-MAR-22","2022","202203149493772348"
"H2MD03226","BEARDSLEY, BENJAMIN RYAN","Democratic Party","DEM","House","H","Maryland","MD","03","COLUMBIA","MD","21044","2022","14-MAR-22","2022","202203149493772442"
"H2GA14143","SYNSTELIEN, SETH","Republican Party","REP","House","H","Georgia","GA","14","ACWORTH","GA","30101","2022","14-MAR-22","2022","202203149493772493"
"H2WA09164","BYRD, SCOTT GARRISON","Independent","IND","House","H","Washington","WA","09","KENT","WA","98031","2022","14-MAR-22","2022","202203149493772600"
"H2FL10325","JAIN, USHA DR.","Non-Party","NON","House","H","Florida","FL","10","ORLANDO","FL","32819","2022","14-MAR-22","2022","202203149493775275"
"H2MS01148","BLACK, DIANNE DODSON","Democratic Party","DEM","House","H","Mississippi","MS","01","OLIVE BRANCH","MS","38654","2022","14-MAR-22","2022","202203149493860142"
"H2NY07064","PAGAN, JUAN","Republican Party","REP","House","H","New York","NY","07","NEW YORK","NY","10009","2022","14-MAR-22","2022","202203149493775668"
"H2MA28015","LANCASTER, BRIAN EDWARD MR","Independent Conservative Democratic","ICD","House","H","Massachusetts","MA","28","BOSTON","MA","02149","2022","14-MAR-22","2022","202203149493775776"
"H2CT05248","FURZE, MARCUS","Democratic Party","DEM","House","H","Connecticut","CT","05","SIMSBURY","CT","06070","2022","14-MAR-22","2022","202203149493775920"
"H2VT01092","CLIFFORD, SIANAY CHASE","Democratic Party","DEM","House","H","Vermont","VT","00","ESSEX","VT","05452","2022","14-MAR-22","2022","202203149493776237"
"H2NY29076","SMITH, DANIELLE LEYTON MR","Independent Conservative Democratic","ICD","House","H","New York","NY","29","NEW YORK","NY","10003","2022","14-MAR-22","2022","202203149493775284"
"H2NV02536","AFZAL, JOSEPH EDWARD","Democratic Party","DEM","House","H","Nevada","NV","02","RENO","NV","89521","2022","13-MAR-22","2022","202203139493771946"
"H2FL00318","CORDOVA, VINCENT DEAN MR JR","No Party Affiliation","NPA","House","H","Florida","FL","00","MANTECA","CA","95336","2022","13-MAR-22","2022","202203139493771988"
"H2UT02480","HARTWICK, STEVE","Democratic Party","DEM","House","H","Utah","UT","02","CENTERVILLE","UT","84014","2022","13-MAR-22","2022","202203139493771989"
"H2IL09144","T. HELDUT, ANDREW","Democratic Party","DEM","House","H","Illinois","IL","09","CHICAGO","IL","60640","2022","13-MAR-22","2022","202203139493772133"
"S2WI00516","LONG, NEAL","Libertarian Party","LIB","Senate","S","Wisconsin","WI","00","DE PERE","WI","54115","2022","13-MAR-22","2022","202203139493772116"
"H2IL01414","ROSNER, TERRE LAYNG","Democratic Party","DEM","House","H","Illinois","IL","01","FRANKFORT","IL","60423","2022","13-MAR-22","2022","202203210300400809"
"H2CA35159","STEVENS, LLOYD ALEXANDER","Democratic Party","DEM","House","H","California","CA","35","ONTARIO","CA","91762","2022","13-MAR-22","2022","202203139493772125"
"H2NE03056","WIK, DANIEL MARTIN MD","Democratic Party","DEM","House","H","Nebraska","NE","03","NORFOLK","NE","68701","2022","13-MAR-22","2022","202203139493772030"
"H2OR02164","CAVENER, MARK","Republican Party","REP","House","H","Oregon","OR","02","KLAMATH FALLS","OR","97601","2022","12-MAR-22","2022","202203129493771803"
"H2NY41014","LANDER, DAVID ERIC","Independent Conservative Democratic","ICD","House","H","New York","NY","41","NEW YORK","NY","10003","2022","12-MAR-22","2022","202203129493771844"
"H2NY44018","DIAMOND, GAYLE RACHEL","Independent Conservative Democratic","ICD","House","H","New York","NY","44","NEW YORK","NY","10003","2022","12-MAR-22","2022","202203129493771843"
"H2MI13337","DARDZINSKI, CHRISTOPHER","US","US","House","H","Michigan","MI","13","LINCOLN PARK","MI","481462009","2022","11-MAR-22","2022","202203110300400561"
"H8IN06202","LEE LAKE, JEANNINE","Democratic Party","DEM","House","H","Indiana","IN","05","MUNCIE","IN","47304","2022","11-MAR-22","2022","202203119493769014"
"H2MS03151","MICHAEL, CASSIDY","Republican Party","REP","House","H","Mississippi","MS","03","LAUDERDALE","MS","39335","2022","11-MAR-22","2022","202203119493766690"
"H2NJ04223","GRAY, STEVEN SCOTT MR.","Republican Party","REP","House","H","New Jersey","NJ","04","FARMINGDALE","NJ","07727","2022","11-MAR-22","2022","202203119493766691"
"H2NY10183","KIM, ELIZABETH","Democratic Party","DEM","House","H","New York","NY","10","NEW YORK","NY","10008","2022","11-MAR-22","2022","202203119493767037"
"H2OK02224","JOHN, BENNETT","Republican Party","REP","House","H","Oklahoma","OK","02","VIAN","OK","74962","2022","11-MAR-22","2022","202203119493767496"
"S2NC00729","MAGINNIS, BRENDAN","Democratic Party","DEM","Senate","S","North Carolina","NC","00","CHARLOTTE","NC","28216","2022","11-MAR-22","2022","202203119493767906"
"H2CA42247","BELTRAN, JOAQUIN","Democratic Party","DEM","House","H","California","CA","42","DOWNEY","CA","90241","2022","11-MAR-22","2022","202203119493767917"
"H2ID02216","NORMAN, WENDY ANN","Democratic Party","DEM","House","H","Idaho","ID","02","RIGBY","ID","83442","2022","11-MAR-22","2022","202203119493768799"
"H2AL02190","SMITH, JONATHAN","Libertarian Party","LIB","House","H","Alabama","AL","02","DALEVILLE","AL","36322","2022","11-MAR-22","2022","202203119493768818"
"H2CA47220","VEAZEY, PETER D","Republican Party","REP","House","H","California","CA","47","LAKEWOOD","CA","90713","2022","11-MAR-22","2022","202203119493768921"
"H2GA05174","STOVALL, VALENCIA","Democratic Party","DEM","House","H","Georgia","GA","05","ELLENWOOD","GA","30294","2022","11-MAR-22","2022","202203119493768922"
"H2CA26182","TAYLOR, PAUL N","Republican Party","REP","House","H","California","CA","26","WESTLAKE VILLAGE","CA","91362","2022","11-MAR-22","2022","202203119493770674"
"H2CA37346","SHURE, MICHAEL MR.","Democratic Party","DEM","House","H","California","CA","37","LOS ANGELES","CA","90024","2022","11-MAR-22","2022","202203119493771533"
"H2IN03228","GOTSCH, NATHAN","Independent","IND","House","H","Indiana","IN","03","FORT WAYNE","IN","46804","2022","11-MAR-22","2022","202203119493771634"
"H2NC13268","MOREL, JESSICA","Republican Party","REP","House","H","North Carolina","NC","13","FAYETTEVILLE","NC","28306","2022","11-MAR-22","2022","202203119493766568"
"H2NJ01153","KLINE, PATRICIA","Independent","IND","House","H","New Jersey","NJ","01","SEWELL","NJ","08080","2022","10-MAR-22","2022","202203100300400537"
"H2CA14220","SINGH, MAJOR","No Party Affiliation","NPA","House","H","California","CA","14","FREMONT","CA","94537","2022","10-MAR-22","2022","202203109493766391"
"H2CO01207","BAILEY, SCOTT CHRISTIAN MR.","Conservative Party","CRV","House","H","Colorado","CO","01","AURORA","CO","80044","2022","10-MAR-22","2022","202203109493766518"
"H2AZ04226","GARTRELL, JACOB","Republican Party","REP","House","H","Arizona","AZ","04","CHANDLER","AZ","85246","2022","10-MAR-22","2022","202203109493766527"
"S2CA01276","URSICH, TIMOTHY J DR","Democratic Party","DEM","Senate","S","California","CA","00","LONG BEACH","CA","90808","2022","10-MAR-22","2022","202203109493766528"
"H2IL08195","WOOD, PHILLIP OWEN","Republican Party","REP","House","H","Illinois","IL","08","CAROL STREAM","IL","60188","2022","10-MAR-22","2022","202203109493766539"
"H2FL15209","CHAMBERS, CHRIS","Republican Party","REP","House","H","Florida","FL","15","RIVERVIEW","FL","33578","2022","10-MAR-22","2022","202203109493766555"
"H2SC06159","POLLARD, AURIOL SONIA","Republican Party","REP","House","H","South Carolina","SC","06","CHARLESTON","SC","29403","2022","10-MAR-22","2022","202203109493766560"
"H2WI03163","PROVANCE, RUSTIN LEVEM","Libertarian Party","LIB","House","H","Wisconsin","WI","03","PEPIN","WI","54759","2022","10-MAR-22","2022","202203100300400524"
"H2OK02216","ROBERTS, DUSTIN","Republican Party","REP","House","H","Oklahoma","OK","02","DURANT","OK","74702","2022","10-MAR-22","2022","202203109493761214"
"H2ID02208","GRAYSON, RICHARD HOSS","Democratic Party","DEM","House","H","Idaho","ID","02","APACHE JUNCTION","AZ","85120","2022","10-MAR-22","2022","202203109493761327"
"S2CT00322","CONNORS, NICHOLAS","Republican Party","REP","Senate","S","Connecticut","CT","00","NEW CANAAN","CT","06840","2022","10-MAR-22","2022","202203109493761339"
"S2OK00210","SHANNON, T.W.","Republican Party","REP","Senate","S","Oklahoma","OK","00","OKLAHOMA CITY","OK","73154","2022","10-MAR-22","2022","202203109493761462"
"H2MN01249","ETTINGER, JEFFREY M.","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","01","AUSTIN","MN","55912","2022","10-MAR-22","2022","202203109493761464"
"H2NC03160","EARHART, ERIC JASON PASTOR","Republican Party","REP","House","H","North Carolina","NC","03","EURE","NC","27935","2022","10-MAR-22","2022","202203109493763982"
"H2AZ02428","LIZER, MYRON","Republican Party","REP","House","H","Arizona","AZ","02","ST MICHAELS","AZ","86511","2022","10-MAR-22","2022","202203109493765547"
"H2GA07162","MCCOY, LISA","Republican Party","REP","House","H","Georgia","GA","07","LAWRENCEVILLE","GA","30043","2022","10-MAR-22","2022","202203109493765875"
"H2GA10281","JONES, VERNON","Republican Party","REP","House","H","Georgia","GA","10","ATLANTA","GA","31107","2022","10-MAR-22","2022","202203109493766505"
"H2OH13280","KING, SANTANA FRANCISCO","Republican Party","REP","House","H","Ohio","OH","13","NORTH ROYALTON","OH","44133","2022","09-MAR-22","2022","202203099493745903"
"H2UT04098","GIOVE, SALVADOR","Democratic Party","DEM","House","H","Utah","UT","04","DRAPER","UT","84020","2022","09-MAR-22","2022","202203099493748534"
"S2ID00178","ROTH, DAVID JORDAN","Democratic Party","DEM","Senate","S","Idaho","ID","00","IDAHO FALLS","ID","83401","2022","09-MAR-22","2022","202203099493748654"
"H2CA39177","MINNELLA, JOHN LORDSAL","Republican Party","REP","House","H","California","CA","39","SANTA ANA","CA","927058604","2022","09-MAR-22","2022","202203099493748676"
"H2CA31174","DUFFY, JENNIFER","Democratic Party","DEM","House","H","California","CA","31","LOS ANGELES","CA","90734","2022","09-MAR-22","2022","202203099493748682"
"H2ID24012","ORGAIN-WAKEWOOD, VICTORIA MRS.","Republican Party","REP","House","H","Idaho","ID","24","TWIN FALLS","ID","83301","2022","09-MAR-22","2022","202203099493761155"
"H2IL08187","DARGIS, CHRISTOPHER BRYANT","Republican Party","REP","House","H","Illinois","IL","08","PALATINE","IL","60078","2022","09-MAR-22","2022","202203099493748776"
"H2CA41140","MELENDEZ, MELISSA","Republican Party","REP","House","H","California","CA","41","LAKE ELSINORE","CA","92532","2022","09-MAR-22","2022","202203099493748778"
"H2CA13131","DUARTE, JOHN S","Republican Party","REP","House","H","California","CA","13","MODESTO","CA","95357","2022","09-MAR-22","2022","202203099493760999"
"S2MD00594","PEREZ, JOSEPH MR.","Republican Party","REP","Senate","S","Maryland","MD","00","COLLEGE PARK","MD","20740","2022","09-MAR-22","2022","202203099493761110"
"S2NJ00528","PRUDENCIANO, JAMES","Republican Party","REP","Senate","S","New Jersey","NJ","00","WAYNE","NJ","07470","2022","09-MAR-22","2022","202203099493761149"
"H2IL17196","THOMAS, KERMIT ELLIOTT MR. JR.","Democratic Party","DEM","House","H","Illinois","IL","17","MOLINE","IL","61265","2022","09-MAR-22","2022","202203099493748767"
"H6PA11073","MARSICANO, MICHAEL","Republican Party","REP","House","H","Pennsylvania","PA","08","HAZLE TOWNSHIP","PA","18202","2022","08-MAR-22","2022","202203089493743335"
"H2FL15191","TOLEDO, JACKIE","Republican Party","REP","House","H","Florida","FL","15","TAMPA","FL","33606","2022","08-MAR-22","2022","202203089493743206"
"H2PA10116","COPLEN, RICK","Democratic Party","DEM","House","H","Pennsylvania","PA","10","CARLISLE","PA","17015","2022","08-MAR-22","2022","202203089493743266"
"H8UT04046","MCDONALD, DARLENE","Democratic Party","DEM","House","H","Utah","UT","04","SOUTH SALT LAKE","UT","84165","2022","08-MAR-22","2022","202203089493743353"
"H2IL11256","RAMOS, JUAN","Republican Party","REP","House","H","Illinois","IL","11","NAPERVILLE","IL","60564","2022","08-MAR-22","2022","202203089493743359"
"H2MN05208","SAMUELS, DON MR.","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","05","MINNEAPOLIS","MN","55411","2022","08-MAR-22","2022","202203089493743571"
"H2CA12240","SLAUSON, STEPHEN SCOTT","Republican Party","REP","House","H","California","CA","12","ALAMEDA","CA","94501","2022","08-MAR-22","2022","202203089493745774"
"H2CA49317","TAYLOR, RENEE","Republican Party","REP","House","H","California","CA","49","RANCHO MISSION VIEJO","CA","92694","2022","08-MAR-22","2022","202203089493743731"
"H2ID01192","PETERSON, KAYLEE JADE","Democratic Party","DEM","House","H","Idaho","ID","01","EAGLE","ID","83616","2022","08-MAR-22","2022","202203089493745544"
"H0OR03174","HARBOUR, JOANNA","Republican Party","REP","House","H","Oregon","OR","03","ESTACADA","OR","97023","2022","08-MAR-22","2022","202203089493745554"
"H2OR01281","MURRAY, ARMIDIA (ARMY)","Republican Party","REP","House","H","Oregon","OR","01","BEAVERTON","OR","97007","2022","08-MAR-22","2022","202203089493745571"
"H2CA25259","THAKUR, ALBERT 'BURT'","Republican Party","REP","House","H","California","CA","25","PALM SPRINGS","CA","92262","2022","08-MAR-22","2022","202203089493745754"
"H2FL09277","MORALES, ADIANIS","Republican Party","REP","House","H","Florida","FL","09","ALEXANDRIA","VA","22314","2022","08-MAR-22","2022","202203089493745764"
"S2SC00145","BRUCE, CATHERINE FLEMING MS.","Democratic Party","DEM","Senate","S","South Carolina","SC","00","COLUMBIA","SC","29204","2022","08-MAR-22","2022","202203089493743572"
"H2NC03152","FRANKO, CHRISTOPHER J","Democratic Party","DEM","House","H","North Carolina","NC","03","WASHINGTON","NC","27889","2022","07-MAR-22","2022","202203079493742229"
"H2MN01199","KOCINA, KEVIN","Republican Party","REP","House","H","Minnesota","MN","01","AUSTIN","TX","59604","2022","07-MAR-22","2022","202203079493742238"
"H2MN01207","BRAKEBILL-HACKE, SARAH MS.","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","01","PRESTON","MN","55965","2022","07-MAR-22","2022","202203079493742240"
"H2MN01215","BERMAN, JOHN","Republican Party","REP","House","H","Minnesota","MN","01","RICHLAND","WA","99352","2022","07-MAR-22","2022","202203079493742344"
"H2MO02227","SALVATORE, TONY","Republican Party","REP","House","H","Missouri","MO","02","WILDWOOD","MO","63005","2022","07-MAR-22","2022","202203079493742434"
"H2MN01223","FINSTAD, BRAD","Republican Party","REP","House","H","Minnesota","MN","01","NEW ULM","MN","56073","2022","07-MAR-22","2022","202203079493742456"
"S2ND00123","CHRISTIANSEN, KATRINA","Democratic Party","DEM","Senate","S","North Dakota","ND","00","JAMESTOWN","ND","58401","2022","07-MAR-22","2022","202203079493742554"
"H2MN01231","PAINTER, RICHARD WILLIAM","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","01","MENDOTA HEIGHTS","MN","55118","2022","07-MAR-22","2022","202203079493742614"
"H2IL01406","SPILLER, HOWARD L","Democratic Party","DEM","House","H","Illinois","IL","01","OAK LAWN","IL","60453","2022","07-MAR-22","2022","202203079493742719"
"H2OK05169","HARRIS-TILL, JOSHUA","Democratic Party","DEM","House","H","Oklahoma","OK","05","OKLAHOMA CITY","OK","73132","2022","07-MAR-22","2022","202203079493742876"
"H2MI04278","GLASSER, CHRISTOPHER JAMES","Democratic Party","DEM","House","H","Michigan","MI","04","KALAMAZOO","MI","49048","2022","07-MAR-22","2022","202203079493742914"
"S4NH00096","MARTIN, ANDY","Republican Party","REP","Senate","S","New Hampshire","NH","00","MANCHESTER","NH","03105","2022","07-MAR-22","2022","202203080300400470"
"S2OK00202","GRAY, ALEX","Republican Party","REP","Senate","S","Oklahoma","OK","00","NICHOLS HILLS","OK","73120","2022","07-MAR-22","2022","202203079493742224"
"H2CA36496","HAKAMI, ARIANA","Republican Party","REP","House","H","California","CA","36","REDONDO BEACH","","","2022","07-MAR-22","2022","202203070300400414"
"H2MI10077","MARLINGA, CARL J","Democratic Party","DEM","House","H","Michigan","MI","10","MT. CLEMENS","MI","48046","2022","07-MAR-22","2022","202203079493742291"
"H8VA02087","HUBBARD, GARRY","Green Party","GRE","House","H","Virginia","VA","02","VIRGINIA BEACH","VA","23453","2022","07-MAR-22","2022","202203110300400549"
"H0NE03217","ELSE, DAVID J","Democratic Party","DEM","House","H","Nebraska","NE","03","OVERTON","NE","68863","2022","06-MAR-22","2022","202203069493742175"
"H2OH05070","HEBERLING, MARTIN MATHIAS MR. III","Democratic Party","DEM","House","H","Ohio","OH","05","AMHERST","OH","44001","2022","06-MAR-22","2022","202203069493742208"
"H2MN01181","BENDA, MATTHEW L.","Republican Party","REP","House","H","Minnesota","MN","01","ALBERT LEA","MN","56007","2022","06-MAR-22","2022","202203069493742163"
"H2OK02208","WYATT, ERICK","Republican Party","REP","House","H","Oklahoma","OK","02","KINGSTON","OK","73439","2022","06-MAR-22","2022","202203069493742126"
"H2FL22171","MOSKOWITZ, JARED","Democratic Party","DEM","House","H","Florida","FL","22","CORAL SPRINGS","FL","33065","2022","06-MAR-22","2022","202203069493742125"
"H2CT04134","STEVENSON, JAYME MRS.","Republican Party","REP","House","H","Connecticut","CT","04","NEW CANAAN","CT","06840","2022","06-MAR-22","2022","202203069493742100"
"H2NY01224","SAKIN, I MICHAEL","Republican Party","REP","House","H","New York","NY","01","LINDENHURST","NY","11757","2022","05-MAR-22","2022","202203059493742074"
"H2NC10124","ROBINSON, GARY THOMAS","Republican Party","REP","House","H","North Carolina","NC","10","STATESVILLE","NC","28625","2022","05-MAR-22","2022","202203059493742048"
"H2NY04269","CORBETT, KEITH","Democratic Party","DEM","House","H","New York","NY","04","MALVERNE","NY","11565","2022","05-MAR-22","2022","202203059493741999"
"H2CA02241","COULOMBE, CHRIS MR","Republican Party","REP","House","H","California","CA","02","SANTA ROSA","CA","95403","2022","04-MAR-22","2022","202203049493741783"
"H2PA17178","DEMARCO, SAMUEL III","Republican Party","REP","House","H","Pennsylvania","PA","17","OAKDALE","PA","15071","2022","04-MAR-22","2022","202203049493741922"
"H2NY01216","ZAJIC, ALEXANDRE","Democratic Party","DEM","House","H","New York","NY","01","DEER PARK","NY","11729","2022","04-MAR-22","2022","202203049493741782"
"H2OH08082","HEIMLICH, PHIL","Republican Party","REP","House","H","Ohio","OH","08","LOVELAND","OH","45140","2022","04-MAR-22","2022","202203049493740451"
"S2OK00194","HOLLAND, LUCAS","Republican Party","REP","Senate","S","Oklahoma","OK","00","TULSA","OK","74152","2022","04-MAR-22","2022","202203049493737393"
"H2LA04137","SANDAGE, BRANDON","Republican Party","REP","House","H","Louisiana","LA","04","HAUGHTON","LA","71037","2022","04-MAR-22","2022","202203049493737288"
"S2CA01268","REYNOLDS, TODD","Democratic Party","DEM","Senate","S","California","CA","00","LOS ANGELES","CA","90039","2022","04-MAR-22","2022","202203049493737182"
"H2NC03137","PAPASTRAT, GEORGE J","Republican Party","REP","House","H","North Carolina","NC","03","JACKSONVILLE","NC","28540","2022","04-MAR-22","2022","202203049493737144"
"H2NY16099","FAULKNER, WILLIAM","Republican Party","REP","House","H","New York","NY","16","GRANITE SPRINGS","NY","10527","2022","04-MAR-22","2022","202203049493737138"
"H2OK02190","SCHILLER, CHRIS","Republican Party","REP","House","H","Oklahoma","OK","02","MUSKOGEE","OK","74402","2022","04-MAR-22","2022","202203049493732145"
"H2CA50232","GUSTAFSON, COREY","Republican Party","REP","House","H","California","CA","50","SAN DIEGO","CA","92198","2022","03-MAR-22","2022","202203039493730643"
"H2FL17106","KALE, ANDREA DORIA","Democratic Party","DEM","House","H","Florida","FL","17","NORTH PORT","FL","34287","2022","03-MAR-22","2022","202203039493731923"
"H2GA13129","DRISCOLL, SHASTITY","Democratic Party","DEM","House","H","Georgia","GA","13","HAMPTON","GA","30326","2022","03-MAR-22","2022","202203039493730810"
"H2FL07263","ROBERTS, RUSSELL L","Republican Party","REP","House","H","Florida","FL","07","LONGWOOD","FL","32779","2022","03-MAR-22","2022","202203039493731684"
"H2IL11249","RAMOS, JUAN","Republican Party","REP","House","H","Illinois","IL","11","NAPERVILLE","IL","60564","2022","03-MAR-22","2022","202203039493731884"
"H2IL07130","MENDENHALL, DENARVIS C","Democratic Party","DEM","House","H","Illinois","IL","07","MAYWOOD","IL","60153","2022","03-MAR-22","2022","202203039493730583"
