CANDIDATE_ID,CANDIDATE_NAME,PARTY,PARTY_CODE,CANDIDATE_OFFICE,CANDIDATE_OFFICE_CODE,CANDIDATE_OFFICE_STATE,CANDIDATE_OFFICE_STATE_CODE,CANDIDATE_OFFICE_DISTRICT,CITY,STATE,ZIP,ELECTION_YEAR,RECEIPT_DATE,REPORT_YEAR,BEGIN_IMAGE_NUMBER
"H8IL08127","STRAW, ANDREW U. D.","DIS","DIS","House","H","Illinois","IL","08","ELGIN","IL","60123","2018","23-MAR-18","2018","201803239097926704"
"H8PA05303","ADDIS, PAUL DAVID","Republican Party","REP","House","H","Pennsylvania","PA","05","HAVERFORD","PA","19041","2018","23-MAR-18","2018","201803230200179609"
"H8MI08128","KEEFE, LINDA","Democratic Party","DEM","House","H","Michigan","MI","08","LANSING","MI","48909","2018","23-MAR-18","2018","201803239097927258"
"S8CA00531","MOORE, DAVID","Socialist Equality Party","SEP","Senate","S","California","CA","00","OAKLAND","CA","94606","2018","23-MAR-18","2018","201804020200179892"
"H4OH04046","GARRETT, JANET PATRICIA MRS.","Democratic Party","DEM","House","H","Ohio","OH","04","OBERLIN","OH","44074","2018","23-MAR-18","2018","201803239097926711"
"H8UT03287","LEAVITT, MICHAEL DAVID","Republican Party","REP","House","H","Utah","UT","03","OREM","UT","84058","2018","22-MAR-18","2018","201803220300199106"
"H8LA03086","THOMAS, VERONE A MR","Democratic Party","DEM","House","H","Louisiana","LA","03","LAFAYETTE","LA","70501","2018","22-MAR-18","2018","201803229097926246"
"H6NV01232","D'SILVA, REUBEN","Democratic Party","DEM","House","H","Nevada","NV","01","LAS VEGAS","NV","89104","2018","22-MAR-18","2018","201803229097926425"
"S8NV00180","BURLEIGH, DANIEL REED","Democratic Party","DEM","Senate","S","Nevada","NV","00","LAS VEGAS","NV","89101","2018","22-MAR-18","2018","201803220200179542"
"S8VA00354","WATERS, MATT","Libertarian Party","LIB","Senate","S","Virginia","VA","00","ALEXANDRIA","VA","22314","2018","22-MAR-18","2018","201803220200179561"
"H8PA13125","JOYCE, JOHN","Republican Party","REP","House","H","Pennsylvania","PA","13","HOLLIDAYSBURG","PA","16648","2018","22-MAR-18","2018","201803260300199276"
"S8CA00515","BRADLEY, JAMES PATRICK MR","Republican Party","REP","Senate","S","California","CA","00","LAGUNA NIGUEL","CA","92677","2018","22-MAR-18","2018","201803220200179578"
"H8NY13150","BUTLER, JINEEA THE NEW AM","Republican Party","REP","House","H","New York","NY","13","NEW YORK","NY","11021","2018","22-MAR-18","2018","201803229097926615"
"H8NY24124","SONALLAH, ZACH 1994","Democratic Party","DEM","House","H","New York","NY","24","SYRACUSE","NY","13204","2018","22-MAR-18","2018","201803229097926620"
"H8NJ09120","HENRY, WILLIAM OSCAR","Democratic Party","DEM","House","H","New Jersey","NJ","09","PATERSON","NJ","07544","2018","22-MAR-18","2018","201803229097926634"
"S8UT00234","JIMENEZ, TIMOTHY ADRIAN","Republican Party","REP","Senate","S","Utah","UT","00","TOOELE","UT","84074","2018","22-MAR-18","2018","201803220200179574"
"H8MO07223","SCHOOLCRAFT, JAMIE DANIEL","Democratic Party","DEM","House","H","Missouri","MO","07","WILLARD","MO","65781","2018","21-MAR-18","2018","201803219097924748"
"S8UT00242","KENNEDY, MIKE","Republican Party","REP","Senate","S","Utah","UT","00","ALPINE","UT","84004","2018","21-MAR-18","2018","201803260200179636"
"H8MD06226","ROHRS, BRADLEY STEPHEN","Republican Party","REP","House","H","Maryland","MD","06","GERMANTOWN","MD","20874","2018","20-MAR-18","2018","201803220300199117"
"S0FL00247","WEEKS, DAVID KENNETH","Unknown","UNK","Senate","S","Florida","FL","00","TAMPA","FL","33603","2018","20-MAR-18","2018","201803200200176550"
"S8MO00210","KREMBS, BRADLEY STEWART","Republican Party","REP","Senate","S","Missouri","MO","00","ST CHARLES","MO","633033876","2018","20-MAR-18","2018","201803200200176558"
"H8CA53092","KANE, GINO","Republican Party","REP","House","H","California","CA","53","SAN DIEGO","CA","92129","2018","20-MAR-18","2018","201803209096672100"
"H8NY01213","DENNING, RICHARD FRANCIS","Republican Party","REP","House","H","New York","NY","01","SHELTER ISLAND","NY","11964","2018","20-MAR-18","2018","201803260300199432"
"H8CA49165","PENDLETON, ROBERT BRIAN","Other","OTH","House","H","California","CA","49","OCEANSIDE","CA","92056","2018","20-MAR-18","2018","201803209096642814"
"H6CA29203","BERNAL, BENITO BENNY","Republican Party","REP","House","H","California","CA","29","ARLETA","CA","91331","2018","20-MAR-18","2018","201803200300198904"
"H8NY06113","HILLGARDNER, THOMAS J","Green Party","GRE","House","H","New York","NY","06","JAMAICA","NY","11432","2018","20-MAR-18","2018","201803200300199035"
"H8SC06107","GRESSMANN, GERHARD RALF REV","Republican Party","REP","House","H","South Carolina","SC","06","ESTILL","SC","29918","2018","20-MAR-18","2018","201803209096637159"
"H8CT02101","POSTEMSKI, DANNY FRANK MR JR","Republican Party","REP","House","H","Connecticut","CT","02","HAMPTON","CT","06247","2018","20-MAR-18","2018","201803209096638353"
"H8VA06161","MOORE, CHARLOTTE ANN","Democratic Party","DEM","House","H","Virginia","VA","06","ROANOKE","VA","24014","2018","20-MAR-18","2018","201803209096640058"
"H8NJ02240","FIOCCHI, SMAUEL","Republican Party","REP","House","H","New Jersey","NJ","02","VINELAND","NJ","08361","2018","20-MAR-18","2018","201803200300198959"
"S8MT00283","KELLY, STEVE","Green Party","GRE","Senate","S","Montana","MT","00","BOZEMAN","MT","59715","2018","19-MAR-18","2018","201803290200179708"
"H8MI13318","YOUNG, COLEMAN ALEXANDER MR. II","Democratic Party","DEM","House","H","Michigan","MI","13","DETROIT","MI","48214","2018","19-MAR-18","2018","201803199096590700"
"H8FL18036","CUMMINGS, DAVE","Republican Party","REP","House","H","Florida","FL","18","FORT PIERCE","FL","34954","2018","19-MAR-18","2018","201803199096597918"
"H8OR01221","GRIFFITH, GEORGE","Republican Party","REP","House","H","Oregon","OR","01","PORTLAND","OR","97280","2018","19-MAR-18","2018","201803199096596703"
"H8UT03402","SINGER, JAMES COURAGE","Democratic Party","DEM","House","H","Utah","UT","03","WEST VALLEY CITY","UT","84119","2018","19-MAR-18","2018","201803199096597889"
"H6NY16132","LAWRENCE, DERICKSON K","Democratic Party","DEM","House","H","New York","NY","16","MOUNT VERNON","NY","10553","2018","19-MAR-18","2018","201803199096592219"
"H8AZ06111","JETTE, MATT DR.","Democratic Party","DEM","House","H","Arizona","AZ","06","PHOENIX","AZ","85085","2018","18-MAR-18","2018","201803189096590435"
"H8PA05295","KIM, PEARL","Republican Party","REP","House","H","Pennsylvania","PA","05","BRYN MAWR ","PA","19010","2018","17-MAR-18","2018","201803190300198805"
"H8UT01158","CASTILLO, LEE MR","Democratic Party","DEM","House","H","Utah","UT","01","LAYTON","UT","84041","2018","17-MAR-18","2018","201803179096586023"
"H8WI05181","VIPOND, JENNIFER HOPPE DR","Republican Party","REP","House","H","Wisconsin","WI","05","ELM GROVE","WI","53122","2018","16-MAR-18","2018","201803169096585248"
"H8NJ06159","CHILLARA, SRIDHAR","Republican Party","REP","House","H","New Jersey","NJ","06","BELLE MEAD","NJ","08502","2018","16-MAR-18","2018","201803169096585249"
"H8KY05075","SERRANO, GERARDO","Republican Party","REP","House","H","Kentucky","KY","05","TYNER","KY","40486","2018","16-MAR-18","2018","201803200300198955"
"S8NJ00517","WEFER, DANA LAUREN","Republican Party","REP","Senate","S","New Jersey","NJ","00","WOOD-RIDGE","NJ","07075","2018","16-MAR-18","2018","201803160200175237"
"H8SC04359","GRABEN, ERIC KNOX","Democratic Party","DEM","House","H","South Carolina","SC","04","GREENVILLE","SC","29609","2018","16-MAR-18","2018","201803169096563200"
"H8SC04367","SANDERS, JUSTIN DAVID MR.","Republican Party","REP","House","H","South Carolina","SC","04","GREENVILLE","SC","29609","2018","16-MAR-18","2018","201803169096563370"
"H8UT01141","PROBASCO, KEVIN CRAIG","Republican Party","REP","House","H","Utah","UT","01","LAYTON","UT","84040","2018","16-MAR-18","2018","201803169096577746"
"H8PA09073","HALCOVAGE, GEORGE F. JR.","Republican Party","REP","House","H","Pennsylvania","PA","09","POTTSVILLE","PA","17901","2018","16-MAR-18","2018","201803169096562173"
"H8SC04342","BRIGHT, LEE","Republican Party","REP","House","H","South Carolina","SC","04","SPARTANBURG","SC","29301","2018","15-MAR-18","2018","201803159096560687"
"H6VA08229","WEBB, MICHAEL DAVID","Independent","IND","House","H","Virginia","VA","08","ALEXANDRIA","VA","22314","2018","15-MAR-18","2018","201803190300198761"
"H8ND00112","SCHNEIDER, MAC SCHNEIDER","Democratic Party","DEM","House","H","North Dakota","ND","00","GRAND FORKS","ND","58203","2018","15-MAR-18","2018","201803159096560780"
"S8FL00265","WHITE, RANDY ALAN","Democratic Party","DEM","Senate","S","Florida","FL","00","TAMPA","FL","33609","2018","14-MAR-18","2018","201803200200176554"
"H8AZ03175","EVANS, PAUL MURRAY","Republican Party","REP","House","H","Arizona","AZ","03","GOODYEAR","AZ","85338","2018","14-MAR-18","2018","201803149096556986"
"H8NY16096","LEWIS, JONATHAN","Democratic Party","DEM","House","H","New York","NY","16","SCARSDALE","NY","10583","2018","14-MAR-18","2018","201803149096556389"
"S8CA00523","NABLIBA, MARIO","Republican Party","REP","Senate","S","California","CA","00","LOS ANGELES","CA","90042","2018","13-MAR-18","2018","201804020200179856"
"S8MS00253","BARIA, DAVID WAYNE","Democratic Party","DEM","Senate","S","Mississippi","MS","00","BAY ST LOUIS","MS","39520","2018","13-MAR-18","2018","201803130200174106"
"H6NV03097","TEIJEIRO, ANNETTE","Republican Party","REP","House","H","Nevada","NV","03","LOS VEGAS","NV","89193","2018","13-MAR-18","2018","201803140300198676"
"H8CA09151","TSARNAS, MIKE A","Independent","IND","House","H","California","CA","09","LODI","CA","95242","2018","13-MAR-18","2018","201803130300198533"
"P00006742","FRANK, DAVID","Democratic Party","DEM","President","P","United States","00","00","REDONDO BEACH","CA","90278","2018","13-MAR-18","2018","201803130300198424"
"H8NY09174","GAYOT, LUTCHI","Republican Party","REP","House","H","New York","NY","09","NEW YORK","NY","10281","2018","13-MAR-18","2018","201803139096540627"
"H8AZ08232","MUSSELWHITE, ROBERT RICHARD","Democratic Party","DEM","House","H","Arizona","AZ","08","LITCHFIELD PARK","AZ","85340","2018","13-MAR-18","2018","201803130300198330"
"H8CA48159","PAYNE, RACHEL","Democratic Party","DEM","House","H","California","CA","48","WASHINGTON","DC","20003","2018","13-MAR-18","2018","201803139096537566"
"H8MD02126","OWENS, HUBERT JR","Republican Party","REP","House","H","Maryland","MD","02","HANOVER","MD","21976","2018","13-MAR-18","2018","201803139096539881"
"H8MS03174","AYCOX, KEVIN MICHAEL","Democratic Party","DEM","House","H","Mississippi","MS","03","NEWTON","MS","39345","2018","13-MAR-18","2018","201803139096540353"
"P60020146","D'AURA, JOHN 'KINGTAMER'","Other","OTH","President","P","United States","00","00","HENDERSON","NV","89009","2018","13-MAR-18","2018","201803130300198538"
"H8AZ03167","GILMORE, SHAWN","Independence Party","IDP","House","H","Arizona","AZ","03","PHOENIX","AZ","85037","2018","12-MAR-18","2018","201803129096534680"
"H8SC04334","MCCORKLE, WILLIAM","Republican Party","REP","House","H","South Carolina","SC","04","GREENVILLE","SC","29607","2018","12-MAR-18","2018","201803129096534692"
"H8CT05187","SANTOS, MANNY","Republican Party","REP","House","H","Connecticut","CT","05","MERIDEN","CT","06450","2018","12-MAR-18","2018","201803129096536896"
"H8CA51062","HIDALGO, JUAN M JR","Republican Party","REP","House","H","California","CA","51","SAN DIEGO","CA","92127","2018","12-MAR-18","2018","201803129096534874"
"H8FL11130","COTTRELL, DANA","Democratic Party","DEM","House","H","Florida","FL","11","SPRING HILL","FL","34608","2018","12-MAR-18","2018","201803129096537486"
"H8VA07128","WALTON, JOSEPH BUCKLER","Libertarian Party","LIB","House","H","Virginia","VA","07","POWHATAN","VA","23139","2018","11-MAR-18","2018","201803119096531528"
"H8NY19256","COLLIER, ERIN","Democratic Party","DEM","House","H","New York","NY","19","COOPERSTOWN","NY","13326","2018","11-MAR-18","2018","201803119096531523"
"H6PA07113","LI, LINDY","Democratic Party","DEM","House","H","Pennsylvania","PA","05","PHILADELPHIA","PA","19103","2018","10-MAR-18","2018","201803109096531460"
"H8SC04326","PIERCE, DONNA SHANNON","Republican Party","REP","House","H","South Carolina","SC","04","GREENVILLE","SC","29607","2018","10-MAR-18","2018","201803109096531371"
"H8MA04070","MARTIN, ROBERT","Libertarian Party","LIB","House","H","Massachusetts","MA","04","NEWTON","MA","02461","2018","10-MAR-18","2018","201803109096531277"
"H6CA01202","PETERSON, DAVID","Democratic Party","DEM","House","H","California","CA","01","GRASS VALLEY","CA","95945","2018","09-MAR-18","2018","201803090300198206"
"H8CA53084","MURTAUGH, MORGAN","Republican Party","REP","House","H","California","CA","53","LA MESA","CA","91941","2018","09-MAR-18","2018","201803099095659230"
"H8PA04132","HOEFFEL, JOSEPH","Democratic Party","DEM","House","H","Pennsylvania","PA","04","MEADOWBROOK","PA","19046","2018","09-MAR-18","2018","201803099095659748"
"H8SC04318","KIMBRELL, JOSHUA BRETT","Republican Party","REP","House","H","South Carolina","SC","04","GREENVILLE","SC","29607","2018","09-MAR-18","2018","201803099095659790"
"H8GU01038","LIN, ERIC DR.","Republican Party","REP","House","H","Guam","GU","00","TAMUNGING","GU","96931","2018","09-MAR-18","2018","201803099096531128"
"H8FL27201","OHEVZION, MICHAEL","Republican Party","REP","House","H","Florida","FL","27","MIAMI","FL","33172","2018","09-MAR-18","2018","201803099096529408"
"H8OK01173","GILPIN, TIM","Democratic Party","DEM","House","H","Oklahoma","OK","01","TULSA","OK","74159","2018","09-MAR-18","2018","201803099096530544"
"H8MA06133","SCHNEIDER, JOSEPH","Republican Party","REP","House","H","Massachusetts","MA","06","BEVERLY","MA","01915","2018","09-MAR-18","2018","201803099096530716"
"H8CA12270","REMMER, LISA","Republican Party","REP","House","H","California","CA","12","SAN FRANCISCO","CA","94117","2018","09-MAR-18","2018","201803099096531012"
"H8IL09224","ELLESON, JOHN D","Republican Party","REP","House","H","Illinois","IL","09","ARLINGTON HEIGHTS","IL","60004","2018","09-MAR-18","2018","201803099095659915"
"H8CA03170","PUETT, KEVIN","Democratic Party","DEM","House","H","California","CA","03","VACAVILLE","CA","95687","2018","08-MAR-18","2018","201803130300198615"
"H8CA04244","LAWTON, ROBERT","Democratic Party","DEM","House","H","California","CA","04","COARSEGOLD","CA","93614","2018","08-MAR-18","2018","201803089095651423"
"H8HI02158","AUSTIN, ANTHONY TONY","Democratic Party","DEM","House","H","Hawaii","HI","02","KANEOHE","HI","96744","2018","08-MAR-18","2018","201803089095652864"
"H8TN06144","WINEINGER, MERRILEE","Democratic Party","DEM","House","H","Tennessee","TN","06","HENDERSONVILLE","TN","37075","2018","08-MAR-18","2018","201803089095652356"
"H8CA39299","LEE, HERBERT DR","Democratic Party","DEM","House","H","California","CA","39","FULLERTON","CA","92832","2018","08-MAR-18","2018","201803089095651424"
"S8ND00120","CRAMER, KEVIN","Republican Party","REP","Senate","S","North Dakota","ND","00","BISMARCK","ND","58502","2018","07-MAR-18","2018","201803070200173847"
"H4NJ01142","TOMASZEWSKI, SCOT JOHN","Democratic Party","DEM","House","H","New Jersey","NJ","01","CHERRY HILL","NJ","08003","2018","07-MAR-18","2018","201803080300198119"
"H8MA06125","LABO, THOMAS MATHEW","Veterans Party","VET","House","H","Massachusetts","MA","06","HANSON","MA","02341","2018","07-MAR-18","2018","201803079095651396"
"H8GA06401","GRIFFIN, STEVEN KNIGHT","Democratic Party","DEM","House","H","Georgia","GA","06","ATLANTA","GA","30345","2018","07-MAR-18","2018","201803079095651415"
"H8FL05157","FULLER, VIRGINIA","Republican Party","REP","House","H","Florida","FL","05","INGLIS","FL","344499615","2018","07-MAR-18","2018","201803070300197981"
"H8CO07102","BEEN, ANDREW 1974","Democratic Party","DEM","House","H","Colorado","CO","07","DENVER","CO","80229","2018","07-MAR-18","2018","201803079095649278"
"H8ID01199","HOWARD, WILLIAM SCOTT","Libertarian Party","LIB","House","H","Idaho","ID","01","POST FALLS","ID","83854","2018","07-MAR-18","2018","201803079095649314"
"H8PA05287","DAVIDSON, MARGO","Democratic Party","DEM","House","H","Pennsylvania","PA","05","LANSDOWNE","PA","19050","2018","07-MAR-18","2018","201803079095650079"
"H8PA07259","WRIGHT, THERESA M","Democratic-Farmer-Labor","DFL","House","H","Pennsylvania","PA","07","NORRISTOWN","PA","19401","2018","07-MAR-18","2018","201803079095650375"
"H8NJ11233","GHEE, ANTONY","Republican Party","REP","House","H","New Jersey","NJ","11","TOTOWA","NJ","07512","2018","07-MAR-18","2018","201803070300198007"
"H8FL17061","SAWYER III, JOHN WILBUR","Republican Party","REP","House","H","Florida","FL","17","PUNTA GORDA","FL","33950","2018","07-MAR-18","2018","201803070300197964"
"H8CO06278","DIFFENDAL, JENNIFER","Democratic Party","DEM","House","H","Colorado","CO","06","AURORA","CO","80017","2018","06-MAR-18","2018","201803069095648393"
"H8NC09156","SCOTT, JEFF","Libertarian Party","LIB","House","H","North Carolina","NC","09","CHARLOTTE","NC","28226","2018","06-MAR-18","2018","201803069095647473"
"H8GA13027","COWEN, MARTIN LINDSEY MR. III","Libertarian Party","LIB","House","H","Georgia","GA","13","JONESBORO","GA","302364179","2018","06-MAR-18","2018","201803069095647459"
"H8FL15206","JOHNSON, DAVE DR.","Green Party","GRE","House","H","Florida","FL","15","EATON PARK","FL","33840","2018","06-MAR-18","2018","201803069095648824"
"H8CA44117","BROWN, AJA","Democratic Party","DEM","House","H","California","CA","44","LONG BEACH","CA","90802","2018","06-MAR-18","2018","201803069095648860"
"H8CA53076","GODA, BRETT ALLEN MR.","Republican Party","REP","House","H","California","CA","53","LA MESA","CA","91942","2018","06-MAR-18","2018","201803069095648957"
"S8MD00328","CAMPBELL, ANTONO WADE","Republican Party","REP","Senate","S","Maryland","MD","00","BALTIMORE","MD","21239","2018","06-MAR-18","2018","201803060200173173"
"S8WA00236","HOFFMAN, STEVE","Other","OTH","Senate","S","Washington","WA","00","SEATTLE","WA","98118","2018","06-MAR-18","2018","201803060200173149"
"S8CA00507","REID, DERRICK MICHAEL","Libertarian Party","LIB","Senate","S","California","CA","00","LAGUNA BEACH","CA","92651","2018","06-MAR-18","2018","201803060200173194"
"H8OR05206","NATIONS, JOEY","Republican Party","REP","House","H","Oregon","OR","05","SALEM","OR","97301","2018","06-MAR-18","2018","201803069095648970"
"S8MN00628","PAINTER, RICHARD","Unknown","","Senate","S","Minnesota","MN","00","MENDOTA HEIGHTS","MN","55118","2018","06-MAR-18","2018","201803120200174006"
"S8MD00336","GRIGORIAN, CHRISTINA","Republican Party","REP","Senate","S","Maryland","MD","00","GLEN ECHO","MD","20812","2018","05-MAR-18","2018","201803080200173934"
"H8SC04300","BROWN, BRANDON PENDARVIS","Democratic Party","DEM","House","H","South Carolina","SC","04","TAYLORS","SC","29687","2018","05-MAR-18","2018","201803059095644657"
"H8NC12135","REGISTER, BENJAMIN PATRICK","Democratic Party","DEM","House","H","North Carolina","NC","12","CHARLOTTE","NC","28226","2018","05-MAR-18","2018","201803059095644694"
"H8MN08084","METSA, JASON","Democratic-Farmer-Labor","DFL","House","H","Minnesota","MN","08","VIRGINIA","MN","55792","2018","05-MAR-18","2018","201803059095644804"
"H8OR04142","BOICE, COURT ALLEN","Republican Party","REP","House","H","Oregon","OR","04","GOLD BEACH","OR","97444","2018","05-MAR-18","2018","201803059095645078"
"H8GA06393","MCBATH, LUCIA KAY MS.","Democratic Party","DEM","House","H","Georgia","GA","06","MARIETTA","GA","30066","2018","05-MAR-18","2018","201803059095645631"
"H8IA02084","CALIGIURI, GINNY","Republican Party","REP","House","H","Iowa","IA","02","OSCEOLA","IA","50213","2018","05-MAR-18","2018","201803059095645700"
"H8FL27193","SHALALA, DONNA","Democratic Party","DEM","House","H","Florida","FL","27","MIAMI","FL","33233","2018","05-MAR-18","2018","201803059095645743"
"S4MS00120","MCDANIEL, CHRISTOPHER BRIAN","Republican Party","REP","Senate","S","Mississippi","MS","00","LAUREL","MS","39440","2018","05-MAR-18","2018","201803080200173885"
"H8ND00104","CAMPBELL, TOM","Republican Party","REP","House","H","North Dakota","ND","00","FARGO","ND","58103","2018","05-MAR-18","2018","201803050300197825"
"H8AZ04165","DISANTO, DELINA","Democratic Party","DEM","House","H","Arizona","AZ","04","CAVE CREEK ","AZ","85331","2018","05-MAR-18","2018","201803050300197713"
"H8OH10135","LITTLE, MICHAEL JAMES HARLESS","None","NNE","House","H","Ohio","OH","10","JAMESTOWN","OH","45335","2018","04-MAR-18","2018","201803049095644587"
"H8NH01244","SANDERS, LEVI","Democratic Party","DEM","House","H","New Hampshire","NH","01","CLAREMONT","NH","03743","2018","04-MAR-18","2018","201803049095644636"
"H8SC04292","BELL, BARRY","Republican Party","REP","House","H","South Carolina","SC","04","CAMPOBELLO","SC","29322","2018","03-MAR-18","2018","201803039095644379"
"H8NV04083","GIBBS, DAVID","Republican Party","REP","House","H","Nevada","NV","04","NORTH LAS VEGAS","NV","89031","2018","03-MAR-18","2018","201803039095644366"
"H8NJ02232","GROSSMAN, SETH","Republican Party","REP","House","H","New Jersey","NJ","02","ATLANTIC CITY","NJ","08401","2018","03-MAR-18","2018","201803039095644451"
"H8PA02102","GREEN, BILL","Democratic Party","DEM","House","H","Pennsylvania","PA","02","PHILADELPHIA","PA","19152","2018","03-MAR-18","2018","201803039095644301"
"H8WA05201","BONNEAU, JERED GAVIN","Republican Party","REP","House","H","Washington","WA","05","SPOKANE VALLEY","WA","99216","2018","03-MAR-18","2018","201803039095644467"
"H8UT04061","KIRKHAM, SHELDON","Democratic Party","DEM","House","H","Utah","UT","04","TAYLORSVILLE","UT","84129","2018","03-MAR-18","2018","201803039095644291"
"S8NE00208","MACEK, DENNIS FRANK","Republican Party","REP","Senate","S","Nebraska","NE","00","LINCOLN","NE","68510","2018","02-MAR-18","2018","201803070200173815"
"H8NY09166","JOYNER, JOHN JOSEPH MR JR","Democratic Party","DEM","House","H","New York","NY","09","BROOKLYN","NY","11203","2018","02-MAR-18","2018","201803029095643078"
"H8AZ02235","YUKSEL, YAHYA","Democratic Party","DEM","House","H","Arizona","AZ","02","TUCSON","AZ","85741","2018","01-MAR-18","2018","201803019095638979"
"H8MI13300","HILL, RYAN","Democratic Party","DEM","House","H","Michigan","MI","13","DETROIT","MI","48232","2018","01-MAR-18","2018","201803019095638928"
"H8FL27185","SALAZAR, MARIA ELVIRA","Republican Party","REP","House","H","Florida","FL","27","CORAL GABLES","FL","33134","2018","01-MAR-18","2018","201803019095638926"
"H8MS03166","TATE, KATHERINE BITZI","Republican Party","REP","House","H","Mississippi","MS","03","JACKSON","MS","39296","2018","01-MAR-18","2018","201803019095638717"
"H8CA48142","GABBARD, JOHN","Republican Party","REP","House","H","California","CA","48","LAGUNA BEACH","CA","92651","2018","01-MAR-18","2018","201803019095638677"
"H8CA47078","BRISCOE, JOHN HONORABLE","Republican Party","REP","House","H","California","CA","47","HUNTINGTON BEACH","CA","92747","2018","01-MAR-18","2018","201803019095638474"
"H8NY10099","LEVIN, NAOMI","Republican Party","REP","House","H","New York","NY","10","NEW YORK","NY","10024","2018","01-MAR-18","2018","201803019095638432"
"H8MD08214","PAUL, UTAM","Democratic Party","DEM","House","H","Maryland","MD","08","DERWOOD","MD","20855","2018","01-MAR-18","2018","201803010300197642"
"H8PA05279","KIRKLAND, THADDEUS","Democratic Party","DEM","House","H","Pennsylvania","PA","05","CHESTER","PA","19013","2018","01-MAR-18","2018","201803019095638980"
"H8FL17053","STEUBE, W. GREG","Republican Party","REP","House","H","Florida","FL","17","SARASOTA","FL","34232","2018","01-MAR-18","2018","201803019095639319"
"H8NC07127","PARKER, GRAYSON","Democratic Party","DEM","House","H","North Carolina","NC","07","GOLDSBORO","NC","27530","2018","28-FEB-18","2018","201802289095633362"
"H8CO03242","MENCONI, ARN","Democratic Party","DEM","House","H","Colorado","CO","03","CARBONDALE","CO","81623","2018","28-FEB-18","2018","201802289095636620"
"H8NM01463","LIEBMAN, BOB","Independent","IND","House","H","New Mexico","NM","01","EDGEWOOD","NM","87015","2018","28-FEB-18","2018","201802289095636685"
"S8WA00244","GIBSON, JOSEPH","Republican Party","REP","Senate","S","Washington","WA","00","VANCOUVER","WA","98662","2018","28-FEB-18","2018","201803060200173169"
"H8PA05261","ARATA, LARRY V MR. III","Democratic Party","DEM","House","H","Pennsylvania","PA","05","HAVERTOWN","PA","19083","2018","28-FEB-18","2018","201802289095638353"
"H8TN06136","BRANDON, STEPHEN","Democratic Party","DEM","House","H","Tennessee","TN","06","WOODBURY","TN","37190","2018","28-FEB-18","2018","201802289095632355"
"S8WY00197","DODSON, DAVID","Independent","IND","Senate","S","Wyoming","WY","00","CHEYENNE","WY","82003","2018","28-FEB-18","2018","201802280200172997"
"H8OH07149","QUINN, PATRICK J","Republican Party","REP","House","H","Ohio","OH","07","MOUNT VERNON","OH","43050","2018","27-FEB-18","2018","201802270300197415"
"H8CA49157","NORDAL, CRAIG ARTHUR","Republican Party","REP","House","H","California","CA","49","CARLSBAD","CA","92009","2018","27-FEB-18","2018","201802279095591375"
"H8AR04155","MARTIN, SUSANANN","Write-In","W","House","H","Arkansas","AR","04","HAMBURG","AR","71646","2018","27-FEB-18","2018","201802279095591594"
"H2MI13154","JACKSON, SHANELLE M","Democratic Party","DEM","House","H","Michigan","MI","12","DETROIT","MI","48202","2018","27-FEB-18","2018","201802279095591650"
"H8UT01133","ELIASON, ERIC R","United Party","UNI","House","H","Utah","UT","01","LOGAN","UT","84321","2018","27-FEB-18","2018","201802279095591695"
"H8PA04124","LUDMIR, DANIEL","Democratic Party","DEM","House","H","Pennsylvania","PA","04","PENN VALLEY","PA","19072","2018","27-FEB-18","2018","201802279095632236"
"H2AZ09035","ROGERS, WENDY","Republican Party","REP","House","H","Arizona","AZ","01","FLAGSTAFF","AZ","86001","2018","27-FEB-18","2018","201802279095591717"
"H8FL04093","BERRIOS, JOCELINE MS.","Democratic Party","DEM","House","H","Florida","FL","04","JACKSONVILLE","FL","32257","2018","27-FEB-18","2018","201802279095591693"
"H8FL17046","GONZALEZ, JULIO","Republican Party","REP","House","H","Florida","FL","17","VENICE","FL","34285","2018","26-FEB-18","2018","201802270300197442"
"H8NH01236","HARRIS, KATHERINE MOORE","Independent","IND","House","H","New Hampshire","NH","01","DOVER","NH","03820","2018","26-FEB-18","2018","201802269095589017"
"H8TN02226","STANSBERRY, CLIFFORD DAVID MR.","Republican Party","REP","House","H","Tennessee","TN","02","POWELL","TN","37849","2018","26-FEB-18","2018","201802269095589201"
"H8MD01243","BROWN, MICHAEL BERNARD","Democratic Party","DEM","House","H","Maryland","MD","01","SALISBURY","MD","21804","2018","26-FEB-18","2018","201802269095589203"
"H8MA07040","KEMP, MICHAEL MR.","Republican Party","REP","House","H","Massachusetts","MA","07","BOSTON","MA","02116","2018","26-FEB-18","2018","201802269095589204"
"H8NJ11225","ALLOCCO, PATRICK S KD2-ONW","Republican Party","REP","House","H","New Jersey","NJ","11","DENVILLE","NJ","07834","2018","26-FEB-18","2018","201802269095589205"
"H8CA23137","DAVIS, JAMES TIMOTHY","No Party Affiliation","NPA","House","H","California","CA","23","BAKERSFIELD","CA","93309","2018","26-FEB-18","2018","201802269095591085"
"H8CA15117","PETERS, RUDY PETERS LOWELL MR. JR.","Republican Party","REP","House","H","California","CA","15","LIVERMORE","CA","94550","2018","26-FEB-18","2018","201802269095590211"
"H8PA10212","KEELER, JONATHAN DAVID MR.","Democratic Party","DEM","House","H","Pennsylvania","PA","10","HUMMELSTOWN","PA","17036","2018","26-FEB-18","2018","201802269095590212"
